Date,Open,High,Low,Close,Volume
2022-01-03,12386,12515,12326,12506,884584
2022-01-04,12461,12486,12322,12337,41186
2022-01-05,12337,12337,11993,12143,139317
2022-01-06,11968,12078,11740,11740,68605
2022-01-07,11734,11963,11734,11844,61887
2022-01-10,11839,11849,11590,11750,146353
2022-01-11,11699,11828,11580,11620,16183
2022-01-12,11670,11898,11670,11879,31691
2022-01-13,11904,11904,11571,11591,61044
2022-01-14,11530,11540,11222,11222,50874
2022-01-17,11222,11222,10949,10954,44772
2022-01-18,11018,11122,10670,10685,35486
2022-01-19,10466,10680,10466,10501,63438
2022-01-20,10511,10824,10511,10820,43958
2022-01-21,10800,10944,10611,10611,28508
2022-01-24,10555,10555,10252,10297,25262
2022-01-25,10317,10357,9969,10014,47443
2022-01-26,10043,10158,9964,9964,41875
2022-01-27,9968,10212,9521,9521,40593
2022-01-28,9581,10039,9581,10039,62940
2022-02-03,10232,10704,10232,10655,99655
2022-02-04,10595,10595,10327,10357,59649
2022-02-07,10456,10456,10197,10322,27919
2022-02-08,10321,10456,10117,10272,51210
2022-02-09,10331,10441,10301,10441,34907
2022-02-10,10505,10550,10242,10307,54689
2022-02-11,10227,10227,9859,9859,188966
2022-02-14,9765,9819,9586,9586,37607
2022-02-15,9640,9650,9302,9317,22717
2022-02-16,9475,9859,9475,9859,40717
2022-02-17,9894,9928,9510,9700,43989
2022-02-18,9501,9740,9436,9740,12209
2022-02-21,9606,9815,9551,9815,12931
2022-02-22,9591,9685,9501,9606,21179
2022-02-23,9620,9769,9620,9710,17354
2022-02-24,9580,9580,9297,9302,39433
2022-02-25,9530,9560,9446,9501,16443
2022-02-28,9515,9665,9451,9665,31092
2022-03-02,9665,9809,9640,9790,17084
2022-03-03,9835,10034,9785,10034,53428
2022-03-04,9963,10003,9829,9884,34840
2022-03-07,9839,9839,9685,9745,24420
2022-03-08,9531,9859,9531,9755,30250
2022-03-10,9914,9968,9879,9944,27305
2022-03-11,9948,10122,9948,10058,52062
2022-03-14,10103,10103,9760,9760,39460
2022-03-15,9774,9948,9699,9864,43760
2022-03-16,9978,10073,9913,10073,27801
2022-03-17,10147,10321,10117,10292,53557
2022-03-18,10352,10426,10257,10417,53225
2022-03-21,10466,10466,10218,10218,47135
2022-03-22,10142,10237,10097,10237,30578
2022-03-23,10306,10336,10202,10247,36384
2022-03-24,10197,10197,10058,10188,13252
2022-03-25,10247,10247,10138,10198,31762
2022-03-28,10088,10148,9964,9974,40311
2022-03-29,9988,10192,9988,10148,19771
2022-03-30,10202,10272,10058,10178,46580
2022-03-31,10137,10242,10058,10058,29881
2022-04-01,10068,10068,9939,10009,17194
2022-04-04,9973,9973,9874,9929,26857
2022-04-05,9969,10003,9949,9989,20294
2022-04-06,9949,9949,9780,9795,49101
2022-04-07,9755,9770,9586,9591,37404
2022-04-08,9710,9725,9571,9621,19919
2022-04-11,9621,9621,9397,9437,36241
2022-04-12,9351,9396,9227,9347,34444
2022-04-13,9341,9521,9312,9521,13395
2022-04-14,9525,9530,9421,9451,16272
2022-04-15,9406,9406,9247,9362,29636
2022-04-18,9277,9322,9213,9238,24273
2022-04-19,9267,9391,9267,9387,30876
2022-04-20,9416,9416,9362,9367,12192
2022-04-21,9396,9421,9297,9307,18899
2022-04-22,9232,9237,9123,9213,179865
2022-04-25,9063,9093,8954,8994,26335
2022-04-26,9078,9177,9078,9138,61620
2022-04-27,8933,9132,8928,9083,22333
2022-04-28,9088,9212,9088,9158,21286
