Date,Open,High,Low,Close
2022-01-09,96000,114000,94900,112000
2022-01-16,111000,116500,103500,106000
2022-01-23,106000,107000,101000,105500
2022-01-30,106000,106000,92700,99300
2022-02-06,101500,103500,99300,102000
2022-02-13,101500,104000,97500,97800
2022-02-20,96000,100500,94800,99200
2022-02-27,98400,113500,97600,109500
2022-03-06,109500,118500,108000,114000
2022-03-13,112000,117000,110000,112000
2022-03-20,110500,114000,107000,108500
2022-03-27,109500,119000,107500,117500
2022-04-03,118000,124000,115500,119000
2022-04-10,117000,128500,116500,124000
2022-04-17,123500,149500,122500,148000
2022-04-24,148000,161500,136500,140000
2022-05-01,137000,145500,136000,140000
2022-05-08,138000,144500,131000,133500
2022-05-15,133500,134500,119000,125500
2022-05-22,126000,130000,111000,115000
2022-05-29,115500,124500,112000,123000
2022-06-05,123000,127000,118000,126500
2022-06-12,126500,138500,126500,138000
2022-06-19,135000,136500,124000,136500
2022-06-26,136500,143500,127000,132000
2022-07-03,133000,148000,132500,140000
2022-07-10,140000,140000,116500,125500
2022-07-17,126000,126500,112500,114000
2022-07-24,115500,127000,115500,123000
2022-07-31,122500,128000,119000,125000
2022-08-07,126000,138500,125000,131500
2022-08-14,130000,144500,129500,137000
2022-08-21,138000,141500,133000,138500
2022-08-28,137500,151000,136500,149500
2022-09-04,144500,150000,131000,133500
2022-09-11,134000,139500,124500,127000
2022-09-18,130000,130000,119000,120000
2022-09-25,120000,128000,114000,124000
2022-10-02,122000,123500,112500,115000
2022-10-09,117500,125500,115000,122000
2022-10-16,118500,122000,115500,117000
2022-10-23,114500,119500,103000,106000
2022-10-30,107500,111000,101500,109500
2022-11-06,110500,117000,107500,116500
2022-11-13,116500,117000,109500,115500
2022-11-20,116000,118500,113000,117500
2022-11-27,116500,117500,113500,114500
2022-12-04,114000,121000,111500,115000
2022-12-11,115000,121500,114000,116000
2022-12-18,115500,121000,114500,118500
2022-12-25,118500,123500,116500,120500
2023-01-01,120500,123500,115500,116000
2023-01-08,116500,119500,103500,104000
2023-01-15,106000,112000,104000,111000
2023-01-22,111500,112000,106500,108500
2023-01-29,109200,115500,107500,113300
2023-02-05,113300,113900,109800,112200
2023-02-12,112600,112600,105900,108600
2023-02-19,108600,112000,105500,107300
2023-02-26,108300,113600,107100,110900
2023-03-05,110800,110800,103900,104200
2023-03-12,104800,105300,94200,94900
2023-03-19,94300,98900,91500,95700
2023-03-26,96000,101700,95900,97400
2023-04-02,97000,101500,95200,100000
2023-04-09,100800,102300,98600,99900
2023-04-16,99800,106000,96900,104700
2023-04-23,104900,113200,103300,109900
2023-04-30,109500,112700,103000,109600
2023-05-07,110100,112100,107400,108100
2023-05-14,108100,115900,106000,112600
2023-05-21,111900,115000,110500,112900
2023-05-28,112900,123400,112900,118700
2023-06-04,120300,122800,115100,117400
2023-06-11,119400,129000,119400,124900
2023-06-18,125900,129000,123200,127400
2023-06-25,127400,131500,124300,128100
2023-07-02,128100,131900,126900,131700
2023-07-09,131900,137900,128600,136000
2023-07-16,136000,147800,135000,147800
2023-07-23,147700,149700,140300,142600
2023-07-30,140500,142900,128700,135700
2023-08-06,137000,140100,134000,136300
2023-08-13,134500,138900,130400,132500
2023-08-20,131800,132400,119000,121000
2023-08-27,121400,123000,118400,120100
2023-09-03,120400,134600,120400,128000
2023-09-10,127800,129400,124400,125200
2023-09-17,125200,130900,125000,128600
2023-09-24,128600,129800,120000,124500
2023-10-01,124600,127300,119200,121200
2023-10-08,121200,121300,111000,111700
2023-10-15,114000,117700,112100,113800
2023-10-22,113000,117400,108200,109800
2023-10-29,109800,119600,104600,110000
2023-11-05,111000,112900,101500,111400
2023-11-12,114700,115900,109200,111400
2023-11-19,111500,113200,107600,111400
2023-11-26,111300,124500,110600,119900
2023-12-03,120500,131000,120400,128900
2023-12-10,128900,135900,122500,123100
2023-12-17,123500,124800,119000,124300
2023-12-24,123500,124200,119500,122700
2023-12-31,123900,130700,120900,129000
