Date,Open,High,Low,Close
2022-01-09,3108,3230,3084,3193
2022-01-16,3210,3249,3135,3135
2022-01-23,3118,3138,2911,2937
2022-01-30,2920,2930,2628,2729
2022-02-06,2757,2821,2747,2818
2022-02-13,2831,2894,2777,2823
2022-02-20,2786,2870,2669,2872
2022-02-27,2827,3054,2817,2996
2022-03-06,3069,3239,3039,3217
2022-03-13,3207,3230,3079,3232
2022-03-20,3234,3259,3089,3120
2022-03-27,3124,3197,3095,3164
2022-04-03,3159,3183,3039,3055
2022-04-10,3044,3103,2976,3011
2022-04-17,3024,3295,3000,3292
2022-04-24,3284,3320,3225,3242
2022-05-01,3215,3237,3084,3184
2022-05-08,3154,3199,3100,3125
2022-05-15,3119,3119,2926,3035
2022-05-22,3035,3074,2886,3000
2022-05-29,3009,3044,2945,3040
2022-06-05,3054,3114,3040,3110
2022-06-12,3124,3159,3095,3120
2022-06-19,3064,3069,2771,2901
2022-06-26,2929,2984,2770,2856
2022-07-03,2890,3149,2870,3055
2022-07-10,3085,3085,2725,2821
2022-07-17,2829,2829,2631,2697
2022-07-24,2700,2983,2700,2851
2022-07-31,2844,2974,2825,2970
2022-08-07,2975,3094,2965,3055
2022-08-14,3045,3306,3030,3268
2022-08-21,3276,3311,3208,3248
2022-08-28,3227,3495,3208,3447
2022-09-04,3351,3456,3139,3164
2022-09-11,3164,3232,3040,3055
2022-09-18,3099,3104,2970,2980
2022-09-25,2990,3109,2886,3020
2022-10-02,2985,2995,2676,2712
2022-10-09,2760,2889,2730,2851
2022-10-16,2760,2805,2626,2687
2022-10-23,2636,2745,2586,2612
2022-10-30,2660,2690,2548,2667
2022-11-06,2675,2829,2641,2806
2022-11-13,2805,2964,2785,2955
2022-11-20,2969,3049,2925,2990
2022-11-27,2999,3049,2945,3040
2022-12-04,3039,3039,2901,2901
2022-12-11,2905,2940,2830,2861
2022-12-18,2855,2995,2845,2906
2022-12-25,2894,2910,2820,2826
2023-01-01,2824,2924,2790,2846
2023-01-08,2844,2874,2675,2731
2023-01-15,2740,2954,2740,2945
2023-01-22,2945,2960,2810,2861
2023-01-29,2894,2984,2830,2950
2023-02-05,2955,3019,2895,3010
2023-02-12,2974,2990,2890,2955
2023-02-19,2980,3019,2910,2980
2023-02-26,3009,3044,2945,3010
2023-03-05,3024,3024,2916,2965
2023-03-12,2964,2979,2891,2896
2023-03-19,2881,2901,2785,2841
2023-03-26,2815,2899,2795,2816
2023-04-02,2839,2964,2760,2945
2023-04-09,2955,3049,2940,2950
2023-04-16,2985,3193,2901,3174
2023-04-23,3183,3306,3178,3273
2023-04-30,3277,3351,3164,3219
2023-05-07,3233,3233,3115,3145
2023-05-14,3178,3238,3139,3159
2023-05-21,3149,3243,3139,3239
2023-05-28,3243,3447,3243,3344
2023-06-04,3343,3417,3323,3413
2023-06-11,3438,3646,3418,3637
2023-06-18,3647,3820,3597,3806
2023-06-25,3811,3945,3757,3772
2023-07-02,3771,3820,3721,3811
2023-07-09,3820,3930,3741,3866
2023-07-16,3856,4189,3856,4100
2023-07-23,4109,4129,3965,4000
2023-07-30,3965,4115,3766,3931
2023-08-06,3970,4119,3871,3941
2023-08-13,3891,3995,3881,3921
2023-08-20,3890,3935,3602,3647
2023-08-27,3617,3711,3602,3622
2023-09-03,3656,3945,3656,3806
2023-09-10,3776,3840,3662,3702
2023-09-17,3666,3840,3666,3826
2023-09-24,3776,3860,3612,3667
2023-10-01,3651,3701,3513,3553
2023-10-08,3517,3527,3259,3279
2023-10-15,3308,3412,3269,3314
2023-10-22,3313,3358,3095,3130
2023-10-29,3164,3218,3000,3025
2023-11-05,3005,3050,2881,3050
2023-11-12,3089,3239,3035,3075
2023-11-19,3099,3209,3005,3140
2023-11-26,3164,3363,3139,3259
2023-12-03,3299,3442,3239,3423
2023-12-10,3408,3502,3373,3388
2023-12-17,3383,3492,3324,3473
2023-12-24,3452,3482,3388,3413
2023-12-31,3412,3537,3373,3528
