Date,Open,High,Low,Close
2022-01-09,10500,10720,9630,9725
2022-01-16,9700,9995,9400,9675
2022-01-23,9685,9890,9385,9660
2022-01-30,9695,9900,9370,9615
2022-02-06,9620,9855,9460,9730
2022-02-13,9730,9855,9305,9305
2022-02-20,9295,9750,9055,9540
2022-02-27,9695,10050,9430,10020
2022-03-06,10050,10255,9940,10200
2022-03-13,10200,10700,10020,10530
2022-03-20,10640,10640,9695,10090
2022-03-27,10090,10180,9540,9590
2022-04-03,9310,9825,9310,9575
2022-04-10,9575,9715,9280,9490
2022-04-17,9335,9490,8885,8970
2022-04-24,8970,9380,8300,8410
2022-05-01,8450,8465,7625,8455
2022-05-08,8330,8680,8120,8370
2022-05-15,8515,8910,8175,8770
2022-05-22,8915,9475,8395,9470
2022-05-29,9525,9580,9085,9175
2022-06-05,9070,9695,9035,9610
2022-06-12,9730,9920,9425,9845
2022-06-19,9550,10000,9420,9995
2022-06-26,10080,10490,9990,10490
2022-07-03,10500,10810,10250,10640
2022-07-10,10675,10995,10450,10800
2022-07-17,10885,11190,10470,11040
2022-07-24,11035,11065,10535,10670
2022-07-31,10680,10950,10375,10795
2022-08-07,10795,10845,10200,10370
2022-08-14,10370,10745,10165,10565
2022-08-21,10755,11200,10730,11020
2022-08-28,11045,11215,10475,10545
2022-09-04,10580,10770,9970,10045
2022-09-11,10035,10845,10000,10720
2022-09-18,10720,10750,9850,9910
2022-09-25,9910,10100,9635,9800
2022-10-02,9720,10065,9650,9745
2022-10-09,10120,10120,9715,9715
2022-10-16,9550,10300,9300,10220
2022-10-23,10215,10215,9615,9735
2022-10-30,9845,10155,9510,9565
2022-11-06,9500,10090,9300,10040
2022-11-13,10040,10040,9150,9245
2022-11-20,9285,9390,8960,9105
2022-11-27,9350,9350,8830,8875
2022-12-04,8875,9000,8600,8925
2022-12-11,9070,9130,8705,8750
2022-12-18,8750,8820,8395,8430
2022-12-25,8490,8640,7760,7760
2023-01-01,7765,8380,7620,8160
2023-01-08,8165,8815,8165,8790
2023-01-15,8855,8855,8615,8705
2023-01-22,8710,8900,8645,8805
2023-01-29,8810,9200,8810,9180
2023-02-05,9195,9205,8570,8700
2023-02-12,8910,8985,8610,8805
2023-02-19,8805,8950,8605,8635
2023-02-26,8765,8975,8535,8770
2023-03-05,8580,8975,8580,8690
2023-03-12,8815,8940,8590,8715
2023-03-19,8585,8715,8125,8150
2023-03-26,8255,8380,7745,8175
2023-04-02,8200,8375,8140,8285
2023-04-09,8285,8465,8130,8320
2023-04-16,8250,8430,8100,8165
2023-04-23,8165,8450,8045,8070
2023-04-30,8075,8230,7725,8020
2023-05-07,7810,8145,7810,7975
2023-05-14,7940,7980,7750,7855
2023-05-21,7850,8180,7790,7805
2023-05-28,7805,8085,7730,7860
2023-06-04,7775,7775,7240,7365
2023-06-11,7305,7420,6920,7065
2023-06-18,7150,7300,6840,7300
2023-06-25,7330,7390,7105,7210
2023-07-02,7265,7540,7160,7500
2023-07-09,7545,7550,7145,7150
2023-07-16,7240,7355,7095,7165
2023-07-23,7165,7200,6800,6915
2023-07-30,6995,7065,6740,7000
2023-08-06,7105,7105,6840,7100
2023-08-13,7100,7110,6915,6915
2023-08-20,6710,6950,6510,6650
2023-08-27,6650,6650,6170,6295
2023-09-03,6335,6595,6305,6405
2023-09-10,6440,6570,6125,6200
2023-09-17,6235,6330,6095,6120
2023-09-24,6155,6165,5890,6015
2023-10-01,6070,6265,5970,6220
2023-10-08,6220,6225,6055,6190
2023-10-15,6190,6210,5970,6050
2023-10-22,6250,6250,5885,5970
2023-10-29,6055,6055,5630,5870
2023-11-05,5915,5970,5635,5650
2023-11-12,5655,5930,5645,5780
2023-11-19,5795,5995,5665,5720
2023-11-26,5830,5830,5640,5680
2023-12-03,5755,5755,5350,5420
2023-12-10,5460,5460,5245,5260
2023-12-17,5260,5335,5125,5180
2023-12-24,5205,5340,5095,5300
2023-12-31,5340,5575,5170,5575
