Date,Open,High,Low,Close
2022-01-09,3326,3451,3311,3439
2022-01-16,3433,3452,3300,3312
2022-01-23,3301,3306,3122,3133
2022-01-30,3131,3151,2811,2982
2022-02-06,3025,3103,3006,3104
2022-02-13,3102,3135,3006,3061
2022-02-20,2995,3102,2919,3094
2022-02-27,3054,3141,3039,3128
2022-03-06,3122,3329,3117,3312
2022-03-13,3277,3404,3214,3405
2022-03-20,3412,3452,3292,3356
2022-03-27,3379,3437,3321,3405
2022-04-03,3404,3447,3346,3366
2022-04-10,3365,3370,3220,3307
2022-04-17,3288,3293,3194,3235
2022-04-24,3222,3262,3161,3196
2022-05-01,3146,3284,3093,3280
2022-05-08,3235,3290,3201,3241
2022-05-15,3226,3236,2999,3088
2022-05-22,3107,3117,2975,3073
2022-05-29,3078,3108,3010,3060
2022-06-05,3092,3116,3053,3083
2022-06-12,3083,3083,2995,3069
2022-06-19,3010,3010,2744,2809
2022-06-26,2813,2813,2481,2574
2022-07-03,2602,2759,2587,2701
2022-07-10,2710,2725,2534,2608
2022-07-17,2612,2617,2436,2476
2022-07-24,2495,2632,2490,2599
2022-07-31,2588,2711,2583,2711
2022-08-07,2715,2778,2700,2770
2022-08-14,2764,3035,2754,3035
2022-08-21,3033,3043,2931,2942
2022-08-28,2887,3039,2877,3010
2022-09-04,2901,3008,2871,2887
2022-09-11,2887,2926,2842,2873
2022-09-18,2907,2946,2852,2873
2022-09-25,2882,2916,2785,2785
2022-10-02,2763,2763,2480,2510
2022-10-09,2549,2632,2519,2604
2022-10-16,2552,2588,2495,2574
2022-10-23,2524,2700,2485,2579
2022-10-30,2621,2710,2589,2667
2022-11-06,2700,2852,2646,2834
2022-11-13,2851,3013,2827,3005
2022-11-20,3035,3093,2951,2956
2022-11-27,2975,2999,2902,2966
2022-12-04,2965,3033,2887,2902
2022-12-11,2891,2911,2725,2755
2022-12-18,2729,2729,2631,2657
2022-12-25,2656,2685,2584,2589
2023-01-01,2564,2660,2564,2584
2023-01-08,2584,2729,2490,2716
2023-01-15,2748,2793,2705,2780
2023-01-22,2803,2803,2681,2775
2023-01-29,2778,2906,2744,2897
2023-02-05,2896,2990,2862,2947
2023-02-12,2916,2970,2887,2932
2023-02-19,2927,3004,2891,2976
2023-02-26,2960,3044,2911,2922
2023-03-05,2916,2969,2877,2956
2023-03-12,2969,3093,2931,3050
2023-03-19,2990,3121,2753,3065
2023-03-26,3044,3108,2990,3035
2023-04-02,3054,3195,3025,3172
2023-04-09,3206,3279,3180,3211
2023-04-16,3210,3450,3185,3432
2023-04-23,3451,3690,3451,3599
2023-04-30,3564,3589,3382,3452
2023-05-07,3447,3491,3398,3408
2023-05-14,3418,3467,3319,3339
2023-05-21,3314,3407,3289,3403
2023-05-28,3407,3571,3402,3433
2023-06-04,3442,3532,3427,3532
2023-06-11,3536,3630,3531,3601
2023-06-18,3610,3645,3462,3556
2023-06-25,3551,3635,3517,3527
2023-07-02,3585,3635,3368,3418
2023-07-09,3432,3536,3333,3398
2023-07-16,3418,3605,3418,3591
2023-07-23,3625,3818,3625,3794
2023-07-30,3838,4139,3655,3858
2023-08-06,3912,3987,3758,3799
2023-08-13,3734,3769,3645,3710
2023-08-20,3709,3734,3516,3571
2023-08-27,3580,3694,3541,3606
2023-09-03,3665,3774,3596,3606
2023-09-10,3600,3670,3502,3556
2023-09-17,3541,3565,3432,3556
2023-09-24,3527,3560,3383,3403
2023-10-01,3392,3392,3273,3363
2023-10-08,3353,3353,3224,3264
2023-10-15,3289,3319,3190,3264
2023-10-22,3239,3313,3170,3230
2023-10-29,3180,3229,3096,3096
2023-11-05,3091,3165,3012,3131
2023-11-12,3185,3244,3145,3165
2023-11-19,3165,3304,3141,3304
2023-11-26,3319,3383,3289,3363
2023-12-03,3377,3383,3294,3319
2023-12-10,3363,3363,3289,3324
2023-12-17,3363,3363,3264,3334
2023-12-24,3333,3333,3254,3309
2023-12-31,3323,3339,3274,3339
