Date,Open,High,Low,Close
2022-01-09,11681,11681,11302,11307
2022-01-16,11287,11380,11193,11206
2022-01-23,11195,11216,10080,10205
2022-01-30,10477,10954,10458,10959
2022-02-06,10844,10996,10762,10841
2022-02-13,10829,10912,10512,10916
2022-02-20,10698,10786,10505,10736
2022-02-27,10690,10690,10392,10512
2022-03-06,10900,10900,10368,10643
2022-03-13,10648,10803,10532,10722
2022-03-20,10721,10873,10443,10880
2022-03-27,10916,11140,10302,11099
2022-04-03,11130,11489,11087,11249
2022-04-10,11433,11481,11137,11148
2022-04-17,11177,11258,11136,11192
2022-04-24,11160,11272,11034,11188
2022-05-01,11232,11329,11094,11102
2022-05-08,11197,11277,11089,11236
2022-05-15,11266,11266,10921,11148
2022-05-22,11235,11235,11138,11244
2022-05-29,11232,11283,11138,11171
2022-06-05,11214,11340,11209,11316
2022-06-12,11222,11425,11222,11326
2022-06-19,11283,11283,10590,10868
2022-06-26,10838,10865,10674,10818
2022-07-03,10868,11140,10868,10947
2022-07-10,11058,11108,11023,11030
2022-07-17,11037,11149,11007,11066
2022-07-24,11051,11306,11051,11311
2022-07-31,11306,11444,11199,11451
2022-08-07,11501,11510,11370,11463
2022-08-14,11456,11504,11350,11389
2022-08-21,11380,11573,11380,11527
2022-08-28,11585,11585,11379,11503
2022-09-04,11489,11620,11378,11499
2022-09-11,11411,11620,11411,11519
2022-09-18,11637,11638,11491,11602
2022-09-25,11691,11691,11407,11547
2022-10-02,11500,11500,10905,11095
2022-10-09,11328,11342,11113,11149
2022-10-16,11203,11203,10854,10921
2022-10-23,10946,10946,10639,10677
2022-10-30,10791,11259,10499,11231
2022-11-06,11332,11511,11183,11219
2022-11-13,11274,11387,11094,11388
2022-11-20,11439,11439,11129,11247
2022-11-27,11317,11369,11158,11319
2022-12-04,11318,11405,11149,11177
2022-12-11,11235,11303,11083,11195
2022-12-18,11190,11378,11123,11380
2022-12-25,11561,11561,10526,10828
2023-01-01,10898,11019,10738,10895
2023-01-08,10962,11002,10675,10731
2023-01-15,10903,10903,10644,10685
2023-01-22,10754,10782,10350,10499
2023-01-29,10830,10830,10589,10790
2023-02-05,10835,10850,10526,10660
2023-02-12,10820,10820,10625,10681
2023-02-19,10848,10848,10546,10651
2023-02-26,10756,10781,10626,10782
2023-03-05,10715,10821,10623,10763
2023-03-12,10822,10822,10556,10748
2023-03-19,10779,10795,10396,10414
2023-03-26,10502,10502,10242,10371
2023-04-02,10471,10645,10337,10562
2023-04-09,10610,10987,10581,10701
2023-04-16,10706,10751,10632,10723
2023-04-23,10761,10973,10705,10837
2023-04-30,10868,11138,10816,11138
2023-05-07,11193,11193,10950,11096
2023-05-14,11228,11243,10944,11054
2023-05-21,11123,11272,11035,11124
2023-05-28,11120,11164,10908,11010
2023-06-04,11079,11295,10985,11097
2023-06-11,11363,11383,10974,11196
2023-06-18,11251,11251,10983,11139
2023-06-25,11215,11215,10986,10987
2023-07-02,11208,11208,10955,11115
2023-07-09,11252,11252,11092,11097
2023-07-16,11090,11201,11024,11201
2023-07-23,11176,11330,11130,11256
2023-07-30,11355,11430,11200,11358
2023-08-06,11699,11699,11109,11134
2023-08-13,11136,11393,11136,11371
2023-08-20,11487,11487,11186,11197
2023-08-27,11627,11627,11146,11371
2023-09-03,11369,11554,11349,11518
2023-09-10,11500,11663,11500,11580
2023-09-17,11722,11722,11328,11437
2023-09-24,11648,11648,11303,11358
2023-10-01,11365,11409,11295,11410
2023-10-08,11289,11289,10956,11145
2023-10-15,11087,11373,11087,11256
2023-10-22,11433,11433,11031,11155
2023-10-29,11453,11461,10974,11281
2023-11-05,11158,11270,10994,11233
2023-11-12,11456,11456,11026,11106
2023-11-19,11095,11308,11035,11266
2023-11-26,11491,11491,11216,11290
2023-12-03,11290,11523,11135,11160
2023-12-10,11165,11261,11122,11187
2023-12-17,11231,11325,11129,11178
2023-12-24,11185,11216,10961,11046
2023-12-31,11102,11102,10875,11090
