Date,Open,High,Low,Close
2022-01-09,11880,11885,11051,11282
2022-01-16,11230,11414,10811,11163
2022-01-23,11191,11315,10811,10891
2022-01-30,10680,10794,8852,9335
2022-02-06,9632,9805,9467,9806
2022-02-13,9824,9967,9468,9479
2022-02-20,9273,9800,9107,9661
2022-02-27,9501,9993,9349,9994
2022-03-06,10021,10784,9991,10702
2022-03-13,10626,10675,10199,10361
2022-03-20,10285,10401,9745,10401
2022-03-27,10479,10725,10356,10573
2022-04-03,10572,10925,10468,10806
2022-04-10,10746,11052,10672,10999
2022-04-17,10998,11057,10605,10826
2022-04-24,10738,10983,10665,10846
2022-05-01,10646,10675,10156,10584
2022-05-08,10404,10762,10364,10540
2022-05-15,10449,10464,9718,10003
2022-05-22,10121,10741,10023,10713
2022-05-29,10797,10807,10266,10589
2022-06-05,10697,11105,10627,10993
2022-06-12,11036,11036,10708,10828
2022-06-19,10578,10693,10102,10401
2022-06-26,10559,10619,9610,10018
2022-07-03,10220,10822,10003,10083
2022-07-10,10160,10160,9350,9659
2022-07-17,9659,9659,9022,9227
2022-07-24,9270,9832,9116,9699
2022-07-31,9643,10972,9639,10913
2022-08-07,10971,11474,10941,11415
2022-08-14,11464,11944,11380,11858
2022-08-21,11931,12105,11742,11763
2022-08-28,11532,12259,11507,12046
2022-09-04,11577,12069,11454,11529
2022-09-11,11478,11917,11285,11853
2022-09-18,12021,12254,11493,11843
2022-09-25,11822,11882,11135,11166
2022-10-02,10936,11006,9957,10117
2022-10-09,10270,10887,10231,10664
2022-10-16,10420,10519,10156,10465
2022-10-23,10330,11239,10295,10798
2022-10-30,11007,11204,10623,11056
2022-11-06,11169,11543,10927,11400
2022-11-13,11399,12059,11016,11936
2022-11-20,12069,12259,11842,11941
2022-11-27,11956,12189,11638,12165
2022-12-04,12165,12179,11718,11738
2022-12-11,11787,11787,10858,10903
2022-12-18,10871,11369,10816,11126
2022-12-25,11085,11090,10450,10480
2023-01-01,10480,10728,10175,10246
2023-01-08,10339,10433,9662,9868
2023-01-15,9966,10911,9946,10684
2023-01-22,10792,10792,10315,10430
2023-01-29,10440,10947,10430,10843
2023-02-05,10876,11114,10643,11051
2023-02-12,10976,11573,10976,11440
2023-02-19,11404,11856,11384,11683
2023-02-26,11666,11767,11254,11559
2023-03-05,11512,12340,11398,12340
2023-03-12,12532,12880,12115,12270
2023-03-19,12130,12677,11921,12185
2023-03-26,11926,12924,11907,12648
2023-04-02,12698,13481,12592,13388
2023-04-09,13541,13736,13245,13732
2023-04-16,13789,14586,13507,14458
2023-04-23,14481,15003,14209,14557
2023-04-30,14556,14764,13577,13767
2023-05-07,13776,14050,13473,13593
2023-05-14,13657,13752,13204,13239
2023-05-21,13238,13392,13129,13194
2023-05-28,13223,13651,13193,13289
2023-06-04,13248,13851,13183,13817
2023-06-11,13841,14365,13841,14250
2023-06-18,14275,14609,13936,14380
2023-06-25,14379,14543,14115,14181
2023-07-02,14121,14264,13851,14225
2023-07-09,14284,14783,14284,14559
2023-07-16,14718,15146,14404,15057
2023-07-23,14992,15734,14838,15626
2023-07-30,15720,17588,14897,15645
2023-08-06,15655,16552,15456,15556
2023-08-13,15555,15580,14963,15516
2023-08-20,15521,15531,14574,14833
2023-08-27,14833,15137,14753,14918
2023-09-03,14953,15301,14589,14614
2023-09-10,14634,14793,13901,14031
2023-09-17,14150,14389,13672,14270
2023-09-24,14175,14389,13642,13976
2023-10-01,13821,13966,13094,13433
2023-10-08,13293,13293,12536,12626
2023-10-15,12626,13367,12367,13179
2023-10-22,13149,13493,12217,12506
2023-10-29,12312,12755,11938,12143
2023-11-05,12127,12366,11699,12277
2023-11-12,12416,12954,12391,12451
2023-11-19,12451,12934,12142,12696
2023-11-26,12685,13268,12650,13174
2023-12-03,13173,13238,12859,13094
2023-12-10,13194,13194,12451,12566
2023-12-17,12566,13657,12551,13448
2023-12-24,13463,13836,13323,13622
2023-12-31,13622,13936,13348,13936
