Date,Open,High,Low,Close
2022-01-09,12386,12515,11734,11844
2022-01-16,11839,11904,11222,11222
2022-01-23,11222,11222,10466,10611
2022-01-30,10555,10555,9521,10039
2022-02-06,10232,10704,10232,10357
2022-02-13,10456,10550,9859,9859
2022-02-20,9765,9928,9302,9740
2022-02-27,9606,9815,9297,9501
2022-03-06,9515,10034,9451,9884
2022-03-13,9839,10122,9531,10058
2022-03-20,10103,10426,9699,10417
2022-03-27,10466,10466,10058,10198
2022-04-03,10088,10272,9939,10009
2022-04-10,9973,10003,9571,9621
2022-04-17,9621,9621,9227,9362
2022-04-24,9277,9421,9123,9213
2022-05-01,9063,9337,8928,9337
2022-05-08,9247,9361,8869,8904
2022-05-15,8834,8859,8287,8810
2022-05-22,8869,9277,8770,9218
2022-05-29,9342,9531,9247,9322
2022-06-05,9396,9555,9281,9476
2022-06-12,9461,9461,9048,9103
2022-06-19,8864,8904,7983,8297
2022-06-26,8367,8446,7790,8203
2022-07-03,8257,8411,7929,7999
2022-07-10,8068,8903,7978,8894
2022-07-17,8958,9402,8938,9402
2022-07-24,9540,9869,9302,9317
2022-07-31,9312,9406,9098,9208
2022-08-07,9222,9625,9063,9586
2022-08-14,9615,9615,9392,9506
2022-08-21,9511,9560,9113,9118
2022-08-28,8993,9058,8580,8755
2022-09-04,8437,8769,8427,8531
2022-09-11,8525,8530,8078,8297
2022-09-18,8416,8495,7994,8019
2022-09-25,8014,8014,7382,7382
2022-10-02,7223,7501,7038,7263
2022-10-09,7377,7561,7263,7327
2022-10-16,7188,7341,6964,7322
2022-10-23,7197,7705,7168,7302
2022-10-30,7456,7675,7441,7571
2022-11-06,7665,7730,7362,7462
2022-11-13,7461,7963,7461,7939
2022-11-20,7954,8510,7904,8183
2022-11-27,8227,8227,7860,7909
2022-12-04,7894,8033,7690,7904
2022-12-11,7934,8068,7774,8039
2022-12-18,8004,8396,7974,8233
2022-12-25,8232,8267,7860,7860
2023-01-01,7889,8322,7645,7720
2023-01-08,7725,7824,7401,7646
2023-01-15,7715,7859,7606,7725
2023-01-22,7765,7789,7501,7611
2023-01-29,7709,7759,7675,7730
2023-02-05,7725,7953,7546,7934
2023-02-12,7934,7958,7755,7765
2023-02-19,7829,7829,7571,7631
2023-02-26,7725,8004,7486,7536
2023-03-05,7521,7670,7422,7651
2023-03-12,7705,7864,7581,7636
2023-03-19,7546,7650,7183,7626
2023-03-26,7660,7800,7392,7437
2023-04-02,7461,7660,7352,7646
2023-04-09,7735,8347,7511,8163
2023-04-16,8187,8864,7914,8745
2023-04-23,8854,8854,8039,8054
2023-04-30,8127,8127,7675,7899
2023-05-07,7909,8202,7835,8193
2023-05-14,8218,8297,7845,7875
2023-05-21,7865,8093,7779,7989
2023-05-28,7988,8242,7948,8059
2023-06-04,8073,8336,7983,8302
2023-06-11,8307,8322,8083,8163
2023-06-18,8163,8163,7765,7875
2023-06-25,7854,7928,7710,7755
2023-07-02,7730,7949,7585,7690
2023-07-09,7705,7720,7352,7392
2023-07-16,7392,7710,7248,7626
2023-07-23,7670,7943,7451,7914
2023-07-30,7944,7944,7367,7810
2023-08-06,7844,8297,7804,8203
2023-08-13,8212,8516,7969,8442
2023-08-20,8451,8451,7810,7840
2023-08-27,7829,8117,7829,7989
2023-09-03,8038,8491,7879,8143
2023-09-10,8113,8456,8068,8387
2023-09-17,8401,8700,8212,8272
2023-09-24,8237,8382,7680,7740
2023-10-01,7729,7850,7561,7850
2023-10-08,7739,7774,7505,7740
2023-10-15,7769,7804,7516,7581
2023-10-22,7506,7601,6849,6939
2023-10-29,6914,7163,6874,7039
2023-11-05,6994,7282,6899,7268
2023-11-12,7421,7675,7317,7437
2023-11-19,7471,7635,7273,7541
2023-11-26,7561,7819,7521,7730
2023-12-03,7735,7789,7611,7750
2023-12-10,7725,7764,7616,7735
2023-12-17,7759,7879,7646,7671
2023-12-24,7730,8122,7690,8078
2023-12-31,8217,8406,8113,8382
