Date,Open,High,Low,Close
2022-01-09,5083,5083,5018,5056
2022-01-16,5038,5038,5003,5018
2022-01-23,5010,5010,4935,4976
2022-01-30,4949,4950,4802,4871
2022-02-06,4883,4970,4878,4973
2022-02-13,4989,5001,4955,5001
2022-02-20,4989,5028,4952,5028
2022-02-27,5023,5035,4994,5040
2022-03-06,5048,5118,5007,5118
2022-03-13,5104,5164,5071,5164
2022-03-20,5148,5148,5096,5139
2022-03-27,5123,5179,5107,5181
2022-04-03,5174,5248,5155,5251
2022-04-10,5233,5302,5208,5310
2022-04-17,5308,5476,5268,5482
2022-04-24,5466,5482,5342,5482
2022-05-01,5465,5529,5417,5524
2022-05-08,5515,5516,5311,5388
2022-05-15,5371,5371,5199,5331
2022-05-22,5325,5355,5263,5326
2022-05-29,5311,5438,5294,5429
2022-06-05,5444,5444,5397,5433
2022-06-12,5424,5449,5390,5398
2022-06-19,5336,5359,5085,5131
2022-06-26,5139,5157,4511,4909
2022-07-03,4929,4980,4748,4788
2022-07-10,4777,4794,4632,4736
2022-07-17,4724,4724,4509,4533
2022-07-24,4571,4614,4541,4615
2022-07-31,4595,4699,4545,4703
2022-08-07,4694,4794,4673,4763
2022-08-14,4751,4766,4717,4766
2022-08-21,4783,4799,4755,4802
2022-08-28,4781,4781,4702,4771
2022-09-04,4717,4754,4688,4729
2022-09-11,4716,4716,4620,4696
2022-09-18,4686,4738,4654,4700
2022-09-25,4683,4692,4545,4578
2022-10-02,4531,4535,4356,4426
2022-10-09,4448,4475,4345,4377
2022-10-16,4340,4345,3985,4032
2022-10-23,3991,4014,3651,3668
2022-10-30,3744,3993,3650,3803
2022-11-06,3811,3853,3725,3762
2022-11-13,3770,3978,3741,3981
2022-11-20,3981,3981,3910,3945
2022-11-27,3957,4012,3882,4017
2022-12-04,4007,4092,3960,4049
2022-12-11,4076,4113,4052,4097
2022-12-18,4084,4147,4029,4131
2022-12-25,4115,4160,4054,4162
2023-01-01,4165,4192,4122,4192
2023-01-08,4190,4290,4140,4290
2023-01-15,4289,4320,4260,4320
2023-01-22,4327,4467,4322,4471
2023-01-29,4472,4496,4387,4406
2023-02-05,4379,4422,4303,4426
2023-02-12,4410,4410,4343,4379
2023-02-19,4369,4374,4296,4303
2023-02-26,4299,4326,4238,4299
2023-03-05,4304,4319,4269,4299
2023-03-12,4313,4320,4212,4248
2023-03-19,4247,4247,3944,4192
2023-03-26,4178,4192,4122,4158
2023-04-02,4145,4149,4086,4149
2023-04-09,4153,4175,4104,4126
2023-04-16,4120,4168,4074,4168
2023-04-23,4159,4169,4114,4145
2023-04-30,4136,4136,4061,4122
2023-05-07,4117,4146,4101,4146
2023-05-14,4159,4247,4144,4247
2023-05-21,4247,4317,4222,4317
2023-05-28,4317,4369,4292,4350
2023-06-04,4346,4411,4336,4401
2023-06-11,4397,4441,4392,4441
2023-06-18,4445,4445,4320,4350
2023-06-25,4345,4376,4285,4290
2023-07-02,4295,4332,4280,4322
2023-07-09,4322,4322,4214,4224
2023-07-16,4208,4306,4181,4305
2023-07-23,4287,4292,4218,4252
2023-07-30,4245,4245,4121,4136
2023-08-06,4132,4180,4112,4127
2023-08-13,4126,4126,3980,4044
2023-08-20,4039,4043,3962,3977
2023-08-27,3981,4010,3976,4001
2023-09-03,3999,4176,3994,4161
2023-09-10,4151,4151,4069,4079
2023-09-17,4088,4093,4041,4093
2023-09-24,4083,4088,4021,4051
2023-10-01,4048,4070,4015,4070
2023-10-08,4046,4046,3967,3987
2023-10-15,3987,4016,3953,3958
2023-10-22,3958,3977,3883,3883
2023-10-29,3882,3882,3798,3839
2023-11-05,3849,3920,3829,3920
2023-11-12,3944,3954,3919,3954
2023-11-19,3949,4012,3924,4012
2023-11-26,4012,4070,4012,4062
2023-12-03,4057,4073,4036,4073
2023-12-10,4078,4128,4073,4128
2023-12-17,4122,4184,4100,4128
2023-12-24,4129,4134,4058,4092
2023-12-31,4094,4144,4088,4144
