Date,Open,High,Low,Close
2022-01-09,16130,16130,14994,15164
2022-01-16,15173,15531,14555,14635
2022-01-23,14496,14590,13708,14027
2022-01-30,13937,14037,12597,13076
2022-02-06,13295,13803,13295,13609
2022-02-13,13668,13793,13175,13185
2022-02-20,12961,13225,12597,13066
2022-02-27,12885,13215,12557,12991
2022-03-06,12901,13787,12816,13554
2022-03-13,13344,14042,13135,13773
2022-03-20,13987,14406,13553,14371
2022-03-27,14395,14395,13653,13793
2022-04-03,13758,14027,13589,13674
2022-04-10,13624,13787,13280,13315
2022-04-17,13295,13334,12906,13140
2022-04-24,13085,13234,12866,12971
2022-05-01,12786,13499,12667,13499
2022-05-08,13379,13464,12791,12831
2022-05-15,12756,12851,12088,12268
2022-05-22,12358,12557,12098,12557
2022-05-29,12627,13080,12527,12926
2022-06-05,13050,13184,12930,13125
2022-06-12,13056,13056,12692,12692
2022-06-19,12393,12403,11511,11930
2022-06-26,12054,12392,11680,12378
2022-07-03,12487,12557,11979,12119
2022-07-10,12144,13125,12074,12991
2022-07-17,12990,13434,12990,13250
2022-07-24,13309,13459,13065,13091
2022-07-31,13090,13449,12985,13280
2022-08-07,13274,13922,13076,13878
2022-08-14,13923,14177,13793,13958
2022-08-21,14027,14101,13459,13479
2022-08-28,13304,13424,12786,12971
2022-09-04,12537,13035,12537,12722
2022-09-11,12706,12706,12069,12383
2022-09-18,12622,12656,11895,11910
2022-09-25,11934,11959,11072,11137
2022-10-02,10947,11381,10713,11182
2022-10-09,11311,11485,10993,11018
2022-10-16,10823,11091,10633,11067
2022-10-23,10958,11491,10858,11127
2022-10-30,11301,11774,11301,11655
2022-11-06,11765,11839,11411,11531
2022-11-13,11615,12218,11560,12209
2022-11-20,12178,12517,12054,12054
2022-11-27,12079,12109,11730,11795
2022-12-04,11800,11989,11511,11680
2022-12-11,11729,11890,11495,11890
2022-12-18,11834,12143,11695,11905
2022-12-25,11894,11993,11596,11596
2023-01-01,11660,11874,11376,11456
2023-01-08,11541,11606,11077,11346
2023-01-15,11466,11670,11306,11571
2023-01-22,11571,11625,11221,11312
2023-01-29,11356,11560,11356,11556
2023-02-05,11570,11849,11301,11830
2023-02-12,11814,11834,11541,11561
2023-02-19,11580,11580,11276,11336
2023-02-26,11296,11630,11052,11127
2023-03-05,11022,11346,10873,11237
2023-03-12,11272,11570,11177,11252
2023-03-19,11211,11415,10763,11411
2023-03-26,11401,11630,11147,11152
2023-04-02,11146,11445,11022,11217
2023-04-09,11301,12069,11097,11880
2023-04-16,11894,13006,11709,12772
2023-04-23,12950,12950,11959,11959
2023-04-30,12024,12064,11625,11820
2023-05-07,11820,12183,11660,12174
2023-05-14,12258,12347,11910,11910
2023-05-21,11929,12198,11804,12154
2023-05-28,12153,12502,12059,12194
2023-06-04,12203,12567,12114,12468
2023-06-11,12547,12547,12174,12298
2023-06-18,12298,12348,11859,12049
2023-06-25,12003,12083,11710,11780
2023-07-02,11779,12009,11441,11576
2023-07-09,11625,11670,11112,11132
2023-07-16,11117,11775,10967,11581
2023-07-23,11630,11899,11262,11810
2023-07-30,11804,11804,10962,11561
2023-08-06,11640,12218,11525,12114
2023-08-13,12103,12587,11795,12448
2023-08-20,12497,12497,11705,11830
2023-08-27,11794,11989,11581,11730
2023-09-03,11819,12059,11560,11680
2023-09-10,11660,12013,11605,11994
2023-09-17,12053,12418,11999,12094
2023-09-24,12084,12258,11471,11536
2023-10-01,11535,11580,11192,11561
2023-10-08,11441,11610,11177,11541
2023-10-15,11645,11774,11411,11496
2023-10-22,11450,11525,10629,10704
2023-10-29,10747,11112,10628,10983
2023-11-05,10928,11256,10878,11247
2023-11-12,11416,11939,11351,11655
2023-11-19,11690,12004,11391,11915
2023-11-26,11909,12223,11894,12019
2023-12-03,12044,12103,11810,11944
2023-12-10,12029,12053,11730,12039
2023-12-17,12078,12567,12078,12229
2023-12-24,12408,13195,12358,13026
2023-12-31,13219,13812,13110,13803
