Date,Open,High,Low,Close,Volume
2022-01-03,318500,320000,313000,316000,16941
2022-01-04,314000,314500,305500,311500,29322
2022-01-05,309500,312000,304500,309500,18811
2022-01-06,306000,320000,305500,317500,34397
2022-01-07,314000,324000,313000,322000,32744
2022-01-10,322500,327500,319000,323000,22967
2022-01-11,321000,325000,316500,316500,22663
2022-01-12,319000,322000,317500,321500,14410
2022-01-13,322500,323000,317000,319000,11313
2022-01-14,319500,321500,315000,315000,11067
2022-01-17,314500,319000,314000,314500,9764
2022-01-18,315000,317000,309500,311500,12849
2022-01-19,310000,314000,309000,310500,14574
2022-01-20,313000,313500,306000,312000,11132
2022-01-21,308000,314500,307500,308500,12402
2022-01-24,311000,328500,310500,327000,103380
2022-01-25,327000,331500,321000,324000,70592
2022-01-26,324000,328500,321000,323000,28375
2022-01-27,324500,324500,311500,315000,44373
2022-01-28,314500,327000,312000,323000,39012
2022-02-03,325500,329000,321000,324500,26428
2022-02-04,327000,341000,326500,341000,86359
2022-02-07,336500,349000,336000,341500,58754
2022-02-08,343000,346500,337500,339000,40270
2022-02-09,340000,344500,335500,341500,32373
2022-02-10,341500,345000,336500,339000,25035
2022-02-11,333500,346000,333000,334500,38119
2022-02-14,333000,339500,331000,335500,27582
2022-02-15,336000,338000,323000,327000,40911
2022-02-16,328500,334000,325000,332000,28755
2022-02-17,332000,336000,327000,332000,34705
2022-02-18,331500,335500,326000,329500,25167
2022-02-21,327000,331500,325500,330500,11576
2022-02-22,328000,328500,320500,325000,21906
2022-02-23,326500,330500,324000,327000,18920
2022-02-24,327000,329000,322500,325500,18806
2022-02-25,328000,331000,310500,312500,50044
2022-02-28,312000,312000,304000,307000,35534
2022-03-02,306500,310000,304000,308000,30997
2022-03-03,310000,310500,303500,308000,37870
2022-03-04,308000,310000,305000,309000,17437
2022-03-07,307000,307000,287000,289000,71875
2022-03-08,286000,290500,282500,289500,52093
2022-03-10,296000,297500,287500,290500,36824
2022-03-11,291000,294000,283500,290500,46904
2022-03-14,290500,291000,283500,285000,27743
2022-03-15,285000,286500,280500,281000,23615
2022-03-16,282500,287000,281000,287000,21130
2022-03-17,290500,301500,289500,297500,54191
2022-03-18,298000,298000,291500,294500,44814
2022-03-21,296500,298500,294000,298500,16485
2022-03-22,297000,297500,294000,295500,15004
2022-03-23,297000,299500,294000,296000,15917
2022-03-24,293000,298500,292000,298500,15258
2022-03-25,297500,298000,294500,295000,9268
2022-03-28,293500,295500,292000,294500,12005
2022-03-29,294500,298000,293500,298000,15778
2022-03-30,300500,304000,297500,303000,23886
2022-03-31,303000,304000,299000,299500,17136
2022-04-01,298000,304000,295000,298500,23941
2022-04-04,299000,308500,299000,306500,33418
2022-04-05,306500,311000,304500,309500,20337
2022-04-06,312000,315000,306000,306500,25431
2022-04-07,305500,319500,303500,317000,50357
2022-04-08,316500,317000,310500,313000,23332
2022-04-11,313000,322000,310000,319500,27636
2022-04-12,319000,319500,312000,314500,20257
2022-04-13,317000,317000,312500,315000,10826
2022-04-14,315000,320000,313000,316000,16594
2022-04-15,314500,314500,308000,308500,21623
2022-04-18,306500,313500,305000,312000,10618
2022-04-19,312000,315500,309500,313000,12981
2022-04-20,313000,325000,309500,319000,36076
2022-04-21,319500,321500,315000,318500,11446
2022-04-22,318000,321500,313000,314500,21408
2022-04-25,308500,326500,308500,316000,34656
2022-04-26,316000,317500,309000,314000,19077
2022-04-27,308500,316000,308500,312500,19385
2022-04-28,314500,314500,305500,309500,19777
2022-04-29,306500,308500,301500,303500,24073
2022-05-02,303000,306500,299000,306000,14934
2022-05-03,306000,306500,299000,300000,17781
2022-05-04,302000,303000,300000,301500,8749
2022-05-06,301500,302500,297500,301500,11046
2022-05-09,300000,301000,296000,299000,12187
2022-05-10,299000,304000,293000,304000,15978
2022-05-11,296500,305500,296500,302000,14060
2022-05-12,300000,303500,298500,300000,14184
2022-05-13,303000,303000,299500,303000,8574
2022-05-16,303500,304500,296500,298000,14835
2022-05-17,297000,297000,274500,277500,139189
2022-05-18,278500,279500,273500,274000,46360
2022-05-19,271000,275000,270500,274500,26808
2022-05-20,274500,280500,274500,279500,31026
2022-05-23,279500,279500,275500,277500,22090
2022-05-24,276000,277000,274500,275000,13209
2022-05-25,274500,277000,272500,274500,12521
2022-05-26,274500,276500,273000,274500,10549
2022-05-27,276000,277000,275000,276000,9290
2022-05-30,277500,278500,276000,276500,13537
2022-05-31,278000,278000,275000,276000,12814
2022-06-02,276500,278000,274500,278000,18606
2022-06-03,279500,280000,275500,278500,13155
2022-06-07,278500,279000,274000,276500,18073
2022-06-08,276500,277500,274000,276500,19673
2022-06-09,275500,275500,272000,274000,19358
2022-06-10,273000,275500,272000,275500,8609
2022-06-13,272500,273000,267000,268000,20559
2022-06-14,267000,267500,263500,267500,23940
2022-06-15,268500,274000,263500,266500,30589
2022-06-16,267500,272000,266000,266500,16440
2022-06-17,263000,272000,262500,270000,25463
2022-06-20,272500,272500,265000,266500,15191
2022-06-21,271000,271000,263000,264500,17171
2022-06-22,264500,267500,263500,264500,19932
2022-06-23,264500,276500,264500,272500,48414
2022-06-24,272500,274000,270000,270000,16559
2022-06-27,271000,276500,270500,274500,15794
2022-06-28,274000,275000,270500,274500,14920
2022-06-29,272000,274500,271500,272000,8109
2022-06-30,271500,272000,266500,267500,17011
2022-07-01,269000,285000,269000,285000,77139
2022-07-04,285000,291000,282000,286500,32607
2022-07-05,289000,291500,286000,291500,27614
2022-07-06,293000,295500,286500,288000,32294
2022-07-07,288500,289500,283500,286000,17656
2022-07-08,286000,287000,280500,283000,23999
2022-07-11,282000,284500,277000,282500,19088
2022-07-12,281500,284500,279000,281500,12091
2022-07-13,283500,291500,280000,283000,29557
2022-07-14,281500,286500,278000,280500,23636
2022-07-15,283000,284000,277500,280500,18808
2022-07-18,281500,282500,278000,279000,14217
2022-07-19,279500,284000,277500,283000,15218
2022-07-20,283500,284000,276500,277500,30147
2022-07-21,277000,279000,276000,277500,11215
2022-07-22,278500,280000,277000,277000,11128
2022-07-25,278500,281000,277500,281000,7987
2022-07-26,279500,282000,279500,281500,9329
2022-07-27,282000,283000,280500,281500,8545
2022-07-28,282000,284000,278000,278500,10126
2022-07-29,280500,280500,276000,279500,21450
2022-08-01,277500,278000,272000,273500,32610
2022-08-02,271500,281500,271500,281000,28345
2022-08-03,280000,283500,276500,281500,17801
2022-08-04,284000,284000,279000,279500,8274
2022-08-05,279500,281500,278500,280000,6990
2022-08-08,283500,295000,283000,294000,52522
2022-08-09,292500,307500,291500,298500,54726
2022-08-10,300000,304500,295000,297000,25550
2022-08-11,298000,299500,293500,298000,15952
2022-08-12,297000,298000,291000,294000,14871
2022-08-16,295500,302500,294000,299500,33303
2022-08-17,299500,299500,283000,290500,55410
2022-08-18,291500,299000,288500,296500,23055
2022-08-19,295000,301000,294500,300000,15591
2022-08-22,298000,301500,295000,301000,15096
2022-08-23,300500,302000,289500,293500,23015
2022-08-24,303000,319000,303000,311500,107516
2022-08-25,312000,312000,302500,307000,26069
2022-08-26,304000,307500,301000,303500,17367
2022-08-29,300000,310000,296500,309000,31251
2022-08-30,307500,309000,301000,302500,13561
2022-08-31,300000,305000,300000,300000,15194
2022-09-01,300000,304000,297000,298000,14522
2022-09-02,300000,306000,297500,299000,13417
2022-09-05,303000,303000,292000,294000,14299
2022-09-06,293000,296500,291500,294500,8965
2022-09-07,293000,293000,287000,289500,16736
2022-09-08,292500,293500,287000,289000,16983
2022-09-13,289500,295000,289000,291000,14969
2022-09-14,289000,290000,285500,287500,15871
2022-09-15,289500,294500,288000,289000,15422
2022-09-16,289000,299000,287500,295500,44462
2022-09-19,298000,299500,291500,292500,8116
2022-09-20,296500,307000,289000,304500,26450
2022-09-21,300500,306000,299500,299500,18804
2022-09-22,299500,309000,298500,304000,19849
2022-09-23,308500,308500,298500,303500,10825
2022-09-26,304000,306000,298000,304000,24506
2022-09-27,305000,309500,301500,308500,32915
2022-09-28,303000,310000,302500,307000,24344
2022-09-29,308000,312000,300000,307500,25574
2022-09-30,307500,308000,297500,298000,20901
2022-10-04,297000,300000,292500,297500,18692
2022-10-05,296500,300500,291500,298000,18285
2022-10-06,299000,301000,294000,295500,17761
2022-10-07,294000,298000,294000,296000,12422
2022-10-11,295000,298000,291000,294000,13510
2022-10-12,294000,294000,286500,287000,11465
2022-10-13,289000,290500,284000,284000,12124
2022-10-14,285500,294500,285500,294000,13485
2022-10-17,294000,295500,290000,295000,10297
2022-10-18,297000,297500,291000,295000,10265
2022-10-19,296000,296000,289500,292000,10328
2022-10-20,290500,293500,288500,289000,19432
2022-10-21,289000,297000,289000,294500,12205
2022-10-24,297000,297000,293500,296000,6586
2022-10-25,297000,299000,293500,299000,5651
2022-10-26,299000,304000,296500,299500,7534
2022-10-27,301000,305500,298500,301000,11626
2022-10-28,302500,304500,300500,302500,7870
2022-10-31,302500,304000,298000,302000,8340
2022-11-01,302000,307500,300000,307000,10661
2022-11-02,302000,308500,302000,306500,12631
2022-11-03,305000,306500,304500,305000,12655
2022-11-04,305000,309000,303500,308000,14205
2022-11-07,309500,309500,300500,302000,16757
2022-11-08,303500,304000,298000,301500,22781
2022-11-09,303000,304000,298500,300500,13488
2022-11-10,300500,311000,300000,308000,30528
2022-11-11,309500,310000,299000,303500,33442
2022-11-14,305000,319500,301500,318000,50286
2022-11-15,320000,322500,313500,317000,24393
2022-11-16,317500,321500,314500,316500,15772
2022-11-17,320000,321000,316500,320500,18622
2022-11-18,320000,322000,317000,322000,15629
2022-11-21,324000,324000,319000,321500,14636
2022-11-22,324000,324000,316500,323500,14038
2022-11-23,323500,326500,320000,326500,22284
2022-11-24,326500,327000,322000,323000,5083
2022-11-25,323500,323500,319500,321000,4718
2022-11-28,318500,324000,314500,321500,13277
2022-11-29,323000,329000,319000,328500,14529
2022-11-30,326500,329000,324500,328500,17265
2022-12-01,328500,332000,325500,330000,13400
2022-12-02,330000,331500,325000,326500,6693
2022-12-05,325000,331000,324000,327500,8336
2022-12-06,327500,331000,325000,327000,9135
2022-12-07,329500,330500,326000,329500,11506
2022-12-08,331000,333000,326500,330000,15016
2022-12-09,330000,337000,329500,337000,24622
2022-12-12,337000,342500,337000,340500,26683
2022-12-13,340500,342000,335500,336500,16571
2022-12-14,340000,341000,330500,335000,16448
2022-12-15,337000,337500,330000,334500,17679
2022-12-16,334500,336000,329500,334500,12314
2022-12-19,331000,339500,330000,338000,11522
2022-12-20,337000,346000,337000,344000,26112
2022-12-21,344000,355500,342000,350500,36911
2022-12-22,351000,353000,343500,350500,17496
2022-12-23,349500,352500,345000,348500,18667
2022-12-26,348500,353500,345000,352000,26525
2022-12-27,353000,356000,350500,355500,22783
2022-12-28,350500,364000,350000,357000,28652
2022-12-29,355500,360000,351500,357000,16506
2023-01-02,357000,357000,347000,352000,18830
2023-01-03,352000,353000,343500,350500,22375
2023-01-04,350000,350000,335500,338000,35616
2023-01-05,336500,340500,334000,337000,24239
2023-01-06,336000,337000,332000,336000,17408
2023-01-09,335500,347500,334500,347000,19927
2023-01-10,346500,346500,335500,338000,22214
2023-01-11,338500,346500,336500,345000,18139
2023-01-12,344500,350500,342000,347000,17886
2023-01-13,349500,350500,343000,343500,13967
2023-01-16,343500,356000,342000,352500,25617
2023-01-17,351000,351000,340000,345000,18723
2023-01-18,346500,347500,342000,343000,20012
2023-01-19,341500,349000,340500,349000,23828
2023-01-20,349000,350000,344500,348500,16654
2023-01-25,347000,351000,344000,345500,15707
2023-01-26,350000,350000,338000,342000,15731
2023-01-27,341500,341500,336000,341000,22483
2023-01-30,339000,340000,334500,335000,15094
2023-01-31,335000,344000,334000,343000,22068
2023-02-01,338000,342500,335500,336000,15592
2023-02-02,339000,339000,329500,330500,34056
2023-02-03,330500,333000,324000,332000,15037
2023-02-06,332000,333000,328500,333000,10309
2023-02-07,330500,334000,329000,332000,12644
2023-02-08,330500,335000,329000,334000,16613
2023-02-09,331000,337000,329500,333000,22223
2023-02-10,339500,359000,337500,356000,75644
2023-02-13,354500,359500,351000,355000,14224
2023-02-14,355000,361000,353000,357500,20011
2023-02-15,355000,360500,353500,357000,14560
2023-02-16,356500,361000,350500,358000,11509
2023-02-17,356000,361000,353000,357000,7554
2023-02-20,355500,358500,353000,354000,7399
2023-02-21,356000,362000,354500,359000,10037
2023-02-22,354500,359500,352500,356500,11109
2023-02-23,356500,369000,356500,362000,16793
2023-02-24,363500,369000,358000,368000,15732
2023-02-27,363500,368000,360500,363000,8655
2023-02-28,363000,368500,362000,366000,12308
2023-03-02,366000,371500,360000,362000,12283
2023-03-03,361500,363500,355000,358500,17284
2023-03-06,360500,362000,353500,355500,19155
2023-03-07,356000,358000,351500,352000,14219
2023-03-08,348500,354000,348000,353500,10708
2023-03-09,353000,356500,348000,351000,12254
2023-03-10,348000,352500,346000,348000,7378
2023-03-13,348500,352000,343000,350000,9915
2023-03-14,350000,354000,347500,348500,11872
2023-03-15,350000,355000,348500,353000,9607
2023-03-16,348500,353000,346500,349500,10043
2023-03-17,361000,366000,359000,363000,24178
2023-03-20,366000,367000,354500,358000,8358
2023-03-21,362000,363000,356500,360000,7217
2023-03-22,360500,362000,351500,353000,11917
2023-03-23,356500,358000,352500,357000,9093
2023-03-24,353500,359500,350000,359000,10449
2023-03-27,360000,362000,354000,360500,10041
2023-03-28,362500,364000,357500,362000,9309
2023-03-29,363500,366500,361000,364000,7503
2023-03-30,361000,368500,359500,367500,15550
2023-03-31,368500,380000,366000,379000,26189
2023-04-03,372500,378500,371500,372000,12458
2023-04-04,372000,381500,370500,380000,14420
2023-04-05,383500,384000,376000,377500,9351
2023-04-06,377500,393000,376500,389000,37468
2023-04-07,385000,387500,381000,385000,15068
2023-04-10,382000,388000,380500,384500,9703
2023-04-11,384500,389000,381500,384000,11508
2023-04-12,382000,386500,380000,380000,8892
2023-04-13,383000,389500,382000,387000,15445
2023-04-14,385500,388500,375000,376000,13112
2023-04-17,377000,381000,374500,378000,11554
2023-04-18,374000,381000,374000,380000,9319
2023-04-19,380000,386000,379500,383500,9071
2023-04-20,382000,382500,377500,382500,9019
2023-04-21,379000,384000,376000,381000,8613
2023-04-24,381500,391500,376000,387500,16458
2023-04-25,387500,390500,384500,387000,12888
2023-04-26,384500,399000,384500,395000,25228
2023-04-27,398500,401500,391000,394500,14371
2023-04-28,391000,399500,390500,396500,12578
2023-05-02,395500,407000,395500,405000,18068
2023-05-03,400500,410000,400500,408000,13509
2023-05-04,406500,411000,402500,406500,9839
2023-05-08,406500,406500,397000,402500,15338
2023-05-09,399000,408500,396500,403000,12834
2023-05-10,403000,405000,400500,404000,8770
2023-05-11,404000,405000,399500,404500,19743
2023-05-12,404000,404000,380500,385500,44275
2023-05-15,382000,399500,377000,394500,25959
2023-05-16,399000,428000,395000,426000,95366
2023-05-17,422500,428500,413000,422000,27591
2023-05-18,420500,429000,414500,428000,25246
2023-05-19,430000,430000,417000,419500,25436
2023-05-22,419000,423000,411000,412000,24128
2023-05-23,409000,415000,409000,414000,19553
2023-05-24,418000,437000,416000,430000,32971
2023-05-25,426500,438000,424000,431500,21698
2023-05-26,427000,437000,426500,430000,12410
2023-05-30,434000,436000,427500,430000,10671
2023-05-31,430000,448000,429000,439000,28627
2023-06-01,450000,450000,439500,450000,25701
2023-06-02,445500,450000,437500,447500,20791
2023-06-05,449000,449500,434500,444500,15718
2023-06-07,447500,454500,444000,446000,17835
2023-06-08,451500,456000,444500,452000,26668
2023-06-09,450500,453500,442500,446500,17756
2023-06-12,443500,446000,435500,441000,20815
2023-06-13,441000,445500,433500,438500,22566
2023-06-14,438500,445000,435000,440500,18764
2023-06-15,440500,441000,434500,437500,13330
2023-06-16,436500,439500,433000,438000,18607
2023-06-19,417500,424500,394500,411500,137248
2023-06-20,419500,426000,408500,409000,61193
2023-06-21,414500,419500,411000,418500,27905
2023-06-22,419000,424000,412500,415000,28959
2023-06-23,415000,415000,401500,404500,32760
2023-06-26,406000,406500,398500,404000,17926
2023-06-27,403500,423000,397500,420000,54621
2023-06-28,417500,417500,399000,400000,48834
2023-06-29,400000,400000,389000,390000,27390
2023-06-30,390000,399000,386000,398000,25030
2023-07-03,399500,418000,399500,407000,42560
2023-07-04,406000,406000,394500,396500,31276
2023-07-05,396500,412000,395500,405500,29876
2023-07-06,405500,412500,398500,405500,20063
2023-07-07,405000,416000,402000,410000,25081
2023-07-10,411500,411500,401000,404000,17181
2023-07-11,404000,406500,396000,399000,24144
2023-07-12,399000,407000,395000,404000,21653
2023-07-13,401000,406500,399500,400500,24636
2023-07-14,400500,408000,399500,404500,17225
2023-07-17,404500,404500,392000,393000,29796
2023-07-18,396000,397500,390500,396500,19791
2023-07-19,398000,416500,393000,413500,40470
2023-07-20,413500,414000,399500,401000,22840
2023-07-21,399000,407500,395000,405500,14571
2023-07-24,406000,407000,400000,401000,19135
2023-07-25,401000,404500,398500,401000,22688
2023-07-26,400000,400500,387500,389500,34792
2023-07-27,395000,404000,391500,400500,29284
2023-07-28,395000,401500,393000,397500,9639
2023-07-31,397500,402500,394500,397000,14598
2023-08-01,395500,403500,395500,402000,14106
2023-08-02,398000,404500,397500,398000,13282
2023-08-03,398000,401500,392000,396500,13828
2023-08-04,396000,405000,394000,403000,16901
2023-08-07,400500,431000,400500,426500,50480
2023-08-08,431000,432000,417000,420000,21185
2023-08-09,416500,420000,411500,411500,15117
2023-08-10,411500,418000,409000,413500,22632
2023-08-11,410500,463500,410000,459000,120836
2023-08-14,464000,490000,444000,473500,137051
2023-08-16,470000,490000,452000,475500,72408
2023-08-17,465000,469500,453000,461500,40807
2023-08-18,461500,479000,458000,470000,40826
2023-08-21,474500,475000,454000,465000,29676
2023-08-22,467000,475500,459500,464000,31070
2023-08-23,459000,468000,456500,460000,23142
2023-08-24,458500,461000,445500,460000,12714
2023-08-25,456000,468500,455500,464000,24702
2023-08-28,467500,467500,456000,460500,16394
2023-08-29,462000,463500,450000,451000,18827
2023-08-30,454500,460500,452000,454500,15818
2023-08-31,454000,459000,449000,458500,12953
2023-09-01,459000,462000,448500,453000,17200
2023-09-04,449500,455000,446500,450000,17497
2023-09-05,447500,461500,447500,460500,55158
2023-09-06,460000,460000,445000,447000,18399
2023-09-07,445500,450000,430000,442500,15630
2023-09-08,442500,446000,436000,439000,15295
2023-09-11,439500,442000,430500,433500,24504
2023-09-12,436500,457000,435000,441500,28742
2023-09-13,440000,443000,437000,440500,15078
2023-09-14,441000,445500,437000,444500,14601
2023-09-15,447500,447500,440000,444500,25603
2023-09-18,445000,446500,440500,441000,12671
2023-09-19,438000,452500,437500,444500,23976
2023-09-20,443500,448000,438000,444000,15723
2023-09-21,441000,446500,432500,435500,14634
2023-09-22,431000,444000,429000,440000,21517
2023-09-25,441000,442000,436500,439000,9442
2023-09-26,437000,468000,436000,460500,50404
2023-09-27,457000,475000,451500,473000,33125
2023-10-04,470500,483500,463000,478500,33655
2023-10-05,474500,479000,467000,475500,19948
2023-10-06,475500,495000,470000,486000,26418
2023-10-10,495500,500000,472000,474000,30423
2023-10-11,473000,481500,464000,468000,25703
2023-10-12,472500,472500,462000,464000,18412
2023-10-13,462000,471500,462000,465000,15219
2023-10-16,463000,467500,459500,462500,13979
2023-10-17,466000,467500,450000,451500,23508
2023-10-18,451500,455500,443500,445500,24570
2023-10-19,442500,451500,438000,441500,21635
2023-10-20,437000,441000,427000,430500,21856
2023-10-23,437000,440000,430500,434500,15943
2023-10-24,439000,442000,431000,437500,14376
2023-10-25,438000,452000,436500,444000,15901
2023-10-26,446500,453500,440000,442000,15941
2023-10-27,449500,450000,436000,440500,11062
2023-10-30,440500,446000,434000,445000,7377
2023-10-31,448500,454000,440500,444500,13164
2023-11-01,447500,473500,445000,471500,30351
2023-11-02,471500,473500,464500,465500,11991
2023-11-03,467000,468500,454000,458500,14353
2023-11-06,456500,469000,452000,469000,16068
2023-11-07,466000,484000,464000,470000,15695
2023-11-08,479000,483500,467000,471500,14075
2023-11-09,471500,489000,470500,480000,16745
2023-11-10,481500,486000,477000,480500,9679
2023-11-13,485500,490000,478000,488000,12334
2023-11-14,492500,493000,481000,485000,16546
2023-11-15,484500,485500,440500,442500,144762
2023-11-16,443500,444500,428500,429000,78537
2023-11-17,431000,433500,421000,423500,46593
2023-11-20,423500,425000,421000,422500,27821
2023-11-21,424500,424500,413000,418000,53569
2023-11-22,418000,422000,418000,418000,25748
2023-11-23,420000,426000,419000,426000,37234
2023-11-24,427000,429000,422500,424500,13821
2023-11-27,426000,428500,422000,424500,19392
2023-11-28,425000,425500,418500,418500,25979
2023-11-29,419000,420000,406500,410500,42617
2023-11-30,410500,411000,404000,405500,43988
2023-12-01,400500,415500,400500,409500,37247
2023-12-04,412000,412000,403000,406500,27598
2023-12-05,405500,409000,403500,406000,19343
2023-12-06,408500,414000,407500,410000,23178
2023-12-07,408500,410000,402500,403000,15116
2023-12-08,404000,404500,398500,400000,22937
2023-12-11,400000,410000,399500,409500,24965
2023-12-12,408000,411500,405000,406000,27377
2023-12-13,405500,412000,404500,408500,21093
2023-12-14,412000,412000,402500,406000,36822
2023-12-15,403000,405500,400000,401000,25176
2023-12-18,401000,404000,400500,404000,10880
2023-12-19,403000,410500,402000,410500,19792
2023-12-20,412500,412500,407000,409500,17153
2023-12-21,410000,410000,406500,409000,9498
2023-12-22,408500,409000,405500,406500,7735
2023-12-26,409000,409500,404000,409500,22187
2023-12-27,408500,408500,403000,407000,13302
2023-12-28,408500,409500,406000,407000,9643
