Date,Open,High,Low,Close
2022-01-09,379000,381000,337000,338000
2022-01-16,339000,352500,329000,342000
2022-01-23,340500,348000,326500,333000
2022-01-30,333000,334000,297000,310000
2022-02-06,325500,329500,320000,327500
2022-02-13,328500,337500,320000,327500
2022-02-20,326000,328000,315500,318000
2022-02-27,311000,318500,300000,314500
2022-03-06,312000,327000,310500,317500
2022-03-13,309000,337000,301500,329000
2022-03-20,328500,348000,324000,344500
2022-03-27,347500,347500,332500,333000
2022-04-03,329500,342000,324000,335500
2022-04-10,335500,343000,311500,316500
2022-04-17,311000,315500,304000,308500
2022-04-24,306000,317000,299500,300000
2022-05-01,292500,295000,277000,286500
2022-05-08,281000,287000,268000,272000
2022-05-15,269500,279000,269000,274500
2022-05-22,278000,280500,266500,275000
2022-05-29,275000,278000,262500,270000
2022-06-05,274000,294500,273500,287500
2022-06-12,282500,284000,268500,270000
2022-06-19,262000,263000,232500,237500
2022-06-26,239500,250000,227000,247500
2022-07-03,247500,253500,233500,237000
2022-07-10,237500,252500,230500,249000
2022-07-17,246000,248000,228000,231000
2022-07-24,234000,256500,233000,250000
2022-07-31,248000,262000,240500,259000
2022-08-07,260500,281000,254000,267000
2022-08-14,261000,271000,257000,265500
2022-08-21,268500,269000,246000,248000
2022-08-28,245000,248500,240000,242000
2022-09-04,232500,240500,231500,234000
2022-09-11,233500,238000,228000,231500
2022-09-18,236000,239500,219500,220000
2022-09-25,219500,222000,204000,210500
2022-10-02,205500,208000,190500,193500
2022-10-09,192000,192000,159500,160000
2022-10-16,156500,168500,155000,165500
2022-10-23,162500,173500,160500,166000
2022-10-30,169000,170000,156000,160000
2022-11-06,163500,177000,161500,174000
2022-11-13,177000,196500,168000,193500
2022-11-20,194000,194500,184500,185500
2022-11-27,186000,189000,179500,185000
2022-12-04,184000,195000,178500,185500
2022-12-11,187000,195000,181500,195000
2022-12-18,192500,197000,177500,180500
2022-12-25,179500,185500,178000,178000
2023-01-01,178500,185000,177000,177500
2023-01-08,179500,190000,173500,185000
2023-01-15,189500,200500,189000,195000
2023-01-22,197000,201000,192500,196000
2023-01-29,200500,211500,199600,211500
2023-02-05,212000,225500,202000,223500
2023-02-12,221000,232000,215000,230000
2023-02-19,231000,231000,212000,215500
2023-02-26,215500,220500,207000,208000
2023-03-05,204000,212000,204000,205500
2023-03-12,208500,214500,197800,199800
2023-03-19,199800,203000,192100,198000
2023-03-26,198000,207500,198000,202500
2023-04-02,201500,203500,197800,202000
2023-04-09,203500,204500,191900,193400
2023-04-16,193300,200500,190500,199000
2023-04-23,199000,199300,189900,190300
2023-04-30,189000,193400,185700,192300
2023-05-07,192200,197300,189000,196100
2023-05-14,200500,216000,198200,213500
2023-05-21,212000,217000,207000,216500
2023-05-28,215500,218000,202500,202500
2023-06-04,205000,205000,199100,204500
2023-06-11,205500,208000,200000,200500
2023-06-18,202500,204500,198300,202500
2023-06-25,202500,202500,188900,188900
2023-07-02,187700,191200,180600,182800
2023-07-09,182800,197300,182800,195000
2023-07-16,195000,206500,192700,204500
2023-07-23,206000,209500,200500,206000
2023-07-30,205500,212500,194900,211000
2023-08-06,214500,239500,212500,223500
2023-08-13,226500,241500,220000,222000
2023-08-20,222500,225500,211000,212500
2023-08-27,213000,235000,210500,211000
2023-09-03,213000,222000,210000,214500
2023-09-10,213500,222000,207500,215000
2023-09-17,214000,230000,210000,229500
2023-09-24,227000,229000,206000,208000
2023-10-01,209000,211500,197600,201500
2023-10-08,196000,198100,189000,190900
2023-10-15,192800,196300,189800,191800
2023-10-22,190500,192800,178000,180200
2023-10-29,179300,191200,178200,185400
2023-11-05,184100,200500,183000,200500
2023-11-12,204500,207500,193500,194700
2023-11-19,197400,206000,192500,202000
2023-11-26,200500,208000,200000,205500
2023-12-03,205500,211000,204000,206000
2023-12-10,208000,219000,207500,217500
2023-12-17,218500,226500,212000,226000
2023-12-24,226000,226500,215000,215000
2023-12-31,216500,224000,215000,224000
