Date,Open,High,Low,Close
2022-01-09,352000,360500,296500,302500
2022-01-16,302000,302500,276500,284000
2022-01-23,281000,293500,267000,285000
2022-01-30,283500,285000,229500,237000
2022-02-06,244500,264500,235000,260000
2022-02-13,262500,268000,245500,252000
2022-02-20,247500,268500,237000,262500
2022-02-27,259000,292000,257500,286500
2022-03-06,285000,289500,273000,278000
2022-03-13,270500,289500,270000,284000
2022-03-20,286500,289500,269500,285500
2022-03-27,287000,306000,281000,301000
2022-04-03,301000,329500,292500,323000
2022-04-10,333000,334500,282000,283500
2022-04-17,286500,302500,276500,294000
2022-04-24,293500,293500,253500,254500
2022-05-01,248500,264000,246500,251500
2022-05-08,247500,257000,240000,241000
2022-05-15,238000,240000,211500,215000
2022-05-22,216500,226500,212000,221000
2022-05-29,220500,226500,213500,218500
2022-06-05,222500,233000,220500,228000
2022-06-12,229500,230000,220000,223500
2022-06-19,216000,217500,139000,148500
2022-06-26,151500,152500,138000,148000
2022-07-03,150000,154000,139000,140000
2022-07-10,142500,170500,139500,164500
2022-07-17,166000,168500,152500,156500
2022-07-24,158500,170000,150000,167000
2022-07-31,167000,179500,164000,175500
2022-08-07,176000,188000,161000,175000
2022-08-14,175500,186000,174000,183000
2022-08-21,184500,196000,180000,186500
2022-08-28,183000,187000,169000,175500
2022-09-04,167000,183000,164500,168500
2022-09-11,167000,175000,155000,158000
2022-09-18,161000,165000,153500,154000
2022-09-25,158000,164000,143000,144000
2022-10-02,141000,145500,129000,135000
2022-10-09,137000,138000,121000,123000
2022-10-16,119000,120500,107000,118000
2022-10-23,113500,125000,108500,112500
2022-10-30,114500,123500,112500,119000
2022-11-06,121500,129000,118500,122500
2022-11-13,121500,144000,121500,141000
2022-11-20,139500,147000,134500,137000
2022-11-27,139500,144000,131500,139000
2022-12-04,139000,156000,135500,151000
2022-12-11,151500,158500,141500,156500
2022-12-18,155000,166500,153000,164000
2022-12-25,164500,179500,160500,175000
2023-01-01,173500,175500,166500,173500
2023-01-08,174500,182000,160500,168000
2023-01-15,170500,177500,167000,174500
2023-01-22,173500,191000,173000,187000
2023-01-29,188000,194800,185000,194000
2023-02-05,194900,197200,185700,195600
2023-02-12,195400,218500,184300,195300
2023-02-19,204000,204500,179900,182000
2023-02-26,181000,192900,180900,183200
2023-03-05,181000,190000,178100,187400
2023-03-12,194200,195900,173900,183700
2023-03-19,185600,196600,170300,179400
2023-03-26,179300,191300,179300,187500
2023-04-02,186400,192000,177900,188900
2023-04-09,188000,219000,183700,217000
2023-04-16,218500,263000,215000,259000
2023-04-23,265000,270000,242500,250000
2023-04-30,250000,277000,247500,270000
2023-05-07,270500,303000,269000,292500
2023-05-14,290000,294500,269000,282000
2023-05-21,280000,295000,276500,281000
2023-05-28,281000,281000,261000,270000
2023-06-04,270500,283000,263500,270000
2023-06-11,270000,286500,264000,280500
2023-06-18,284500,307500,281000,297500
2023-06-25,298500,312500,291000,301000
2023-07-02,299000,303500,276000,281500
2023-07-09,282500,291000,273000,286000
2023-07-16,286000,288000,250500,256500
2023-07-23,259500,272500,255000,256500
2023-07-30,256500,278500,254000,258500
2023-08-06,259500,272000,246000,272000
2023-08-13,268000,290500,251000,255000
2023-08-20,250000,255000,233000,236500
2023-08-27,236500,244000,229000,237000
2023-09-03,237000,255000,234500,249000
2023-09-10,249000,255000,241000,245500
2023-09-17,244500,253000,238500,244500
2023-09-24,243500,247000,223000,230500
2023-10-01,226500,246000,226500,238000
2023-10-08,236500,237000,221000,229000
2023-10-15,232500,247500,222500,244500
2023-10-22,243000,245000,222000,224500
2023-10-29,224500,235500,202000,212000
2023-11-05,210000,243000,210000,216000
2023-11-12,222500,227500,206500,212000
2023-11-19,214000,217000,188400,190300
2023-11-26,190400,212500,190300,210500
2023-12-03,212500,221000,207000,211500
2023-12-10,210500,239500,207500,237500
2023-12-17,237500,245500,227000,238500
2023-12-24,237500,248500,229000,230000
2023-12-31,230500,234500,223500,233500
