Date,Open,High,Low,Close
2022-01-09,318500,324000,304500,322000
2022-01-16,322500,327500,315000,315000
2022-01-23,314500,319000,306000,308500
2022-01-30,311000,331500,310500,323000
2022-02-06,325500,341000,321000,341000
2022-02-13,336500,349000,333000,334500
2022-02-20,333000,339500,323000,329500
2022-02-27,327000,331500,310500,312500
2022-03-06,312000,312000,303500,309000
2022-03-13,307000,307000,282500,290500
2022-03-20,290500,301500,280500,294500
2022-03-27,296500,299500,292000,295000
2022-04-03,293500,304000,292000,298500
2022-04-10,299000,319500,299000,313000
2022-04-17,313000,322000,308000,308500
2022-04-24,306500,325000,305000,314500
2022-05-01,308500,326500,301500,303500
2022-05-08,303000,306500,297500,301500
2022-05-15,300000,305500,293000,303000
2022-05-22,303500,304500,270500,279500
2022-05-29,279500,279500,272500,276000
2022-06-05,277500,280000,274500,278500
2022-06-12,278500,279000,272000,275500
2022-06-19,272500,274000,262500,270000
2022-06-26,272500,276500,263000,270000
2022-07-03,271000,285000,266500,285000
2022-07-10,285000,295500,280500,283000
2022-07-17,282000,291500,277000,280500
2022-07-24,281500,284000,276000,277000
2022-07-31,278500,284000,276000,279500
2022-08-07,277500,284000,271500,280000
2022-08-14,283500,307500,283000,294000
2022-08-21,295500,302500,283000,300000
2022-08-28,298000,319000,289500,303500
2022-09-04,300000,310000,296500,299000
2022-09-11,303000,303000,287000,289000
2022-09-18,289500,299000,285500,295500
2022-09-25,298000,309000,289000,303500
2022-10-02,304000,312000,297500,298000
2022-10-09,297000,301000,291500,296000
2022-10-16,295000,298000,284000,294000
2022-10-23,294000,297500,288500,294500
2022-10-30,297000,305500,293500,302500
2022-11-06,302500,309000,298000,308000
2022-11-13,309500,311000,298000,303500
2022-11-20,305000,322500,301500,322000
2022-11-27,324000,327000,316500,321000
2022-12-04,318500,332000,314500,326500
2022-12-11,325000,337000,324000,337000
2022-12-18,337000,342500,329500,334500
2022-12-25,331000,355500,330000,348500
2023-01-01,348500,364000,345000,357000
2023-01-08,357000,357000,332000,336000
2023-01-15,335500,350500,334500,343500
2023-01-22,343500,356000,340000,348500
2023-01-29,347000,351000,336000,341000
2023-02-05,339000,344000,324000,332000
2023-02-12,332000,359000,328500,356000
2023-02-19,354500,361000,350500,357000
2023-02-26,355500,369000,352500,368000
2023-03-05,363500,371500,355000,358500
2023-03-12,360500,362000,346000,348000
2023-03-19,348500,366000,343000,363000
2023-03-26,366000,367000,350000,359000
2023-04-02,360000,380000,354000,379000
2023-04-09,372500,393000,370500,385000
2023-04-16,382000,389500,375000,376000
2023-04-23,377000,386000,374000,381000
2023-04-30,381500,401500,376000,396500
2023-05-07,395500,411000,395500,406500
2023-05-14,406500,408500,380500,385500
2023-05-21,382000,430000,377000,419500
2023-05-28,419000,438000,409000,430000
2023-06-04,434000,450000,427500,447500
2023-06-11,449000,456000,434500,446500
2023-06-18,443500,446000,433000,438000
2023-06-25,417500,426000,394500,404500
2023-07-02,406000,423000,386000,398000
2023-07-09,399500,418000,394500,410000
2023-07-16,411500,411500,395000,404500
2023-07-23,404500,416500,390500,405500
2023-07-30,406000,407000,387500,397500
2023-08-06,397500,405000,392000,403000
2023-08-13,400500,463500,400500,459000
2023-08-20,464000,490000,444000,470000
2023-08-27,474500,475500,445500,464000
2023-09-03,467500,467500,448500,453000
2023-09-10,449500,461500,430000,439000
2023-09-17,439500,457000,430500,444500
2023-09-24,445000,452500,429000,440000
2023-10-01,441000,475000,436000,473000
2023-10-08,470500,495000,463000,486000
2023-10-15,495500,500000,462000,465000
2023-10-22,463000,467500,427000,430500
2023-10-29,437000,453500,430500,440500
2023-11-05,440500,473500,434000,458500
2023-11-12,456500,489000,452000,480500
2023-11-19,485500,493000,421000,423500
2023-11-26,423500,429000,413000,424500
2023-12-03,426000,428500,400500,409500
2023-12-10,412000,414000,398500,400000
2023-12-17,400000,412000,399500,401000
2023-12-24,401000,412500,400500,406500
2023-12-31,409000,409500,403000,407000
