Date,Open,High,Low,Close
2022-01-09,20611,22609,20122,22388
2022-01-16,22388,22965,21499,22432
2022-01-23,22076,22253,18745,18923
2022-01-30,18745,19100,16257,17546
2022-02-06,17768,19633,17768,19545
2022-02-13,19544,19988,18745,19056
2022-02-20,18656,19411,18300,19189
2022-02-27,18922,25452,18789,22921
2022-03-06,22654,25230,22610,23854
2022-03-13,23809,25008,21543,22832
2022-03-20,22654,23098,20832,21810
2022-03-27,21988,23542,21277,22921
2022-04-03,23098,23276,21410,21544
2022-04-10,21366,22476,20699,21144
2022-04-17,20877,25007,20877,25008
2022-04-24,25186,25763,22965,23232
2022-05-01,22699,24386,22521,23365
2022-05-08,23098,23453,21677,21988
2022-05-15,21765,21987,20522,21455
2022-05-22,21454,21499,17945,18434
2022-05-29,18300,19855,18123,19411
2022-06-05,19722,20166,19189,19989
2022-06-12,20033,20788,19766,20300
2022-06-19,19722,19899,17412,19145
2022-06-26,19144,20566,18344,18967
2022-07-03,19189,21588,19100,20833
2022-07-10,20788,20921,17679,18123
2022-07-17,18078,18167,16523,17146
2022-07-24,17279,18478,17279,18079
2022-07-31,18256,18478,16657,17635
2022-08-07,17723,18745,17545,18256
2022-08-14,17634,20166,17456,19278
2022-08-21,19322,19499,18389,18612
2022-08-28,18301,19810,18167,18745
2022-09-04,17901,18567,16790,16879
2022-09-11,16924,18566,16302,16391
2022-09-18,16657,18434,16168,17679
2022-09-25,17900,20033,17101,19545
2022-10-02,19900,23098,16701,16835
2022-10-09,17279,18922,16746,18123
2022-10-16,17634,17989,15725,16124
2022-10-23,15857,16879,15324,15947
2022-10-30,16169,16613,15635,16391
2022-11-06,16568,16879,16079,16480
2022-11-13,16523,17279,16257,17190
2022-11-20,17190,18390,16479,17857
2022-11-27,17857,17857,16924,17235
2022-12-04,17279,17368,16391,16480
2022-12-11,16479,16701,16080,16435
2022-12-18,16480,17900,16435,16746
2022-12-25,16968,17234,16168,16791
2023-01-01,16968,17279,16302,16835
2023-01-08,16879,17146,15635,15947
2023-01-15,16168,17589,16035,17412
2023-01-22,17456,17990,16879,17768
2023-01-29,17857,18789,17723,18701
2023-02-05,18478,21987,18433,21677
2023-02-12,21676,22565,20122,21988
2023-02-19,22120,24164,21854,22343
2023-02-26,22343,23765,21632,23054
2023-03-05,22787,23187,21277,21855
2023-03-12,21677,22032,19322,19856
2023-03-19,19588,21632,19011,20788
2023-03-26,20743,22698,20344,20966
2023-04-02,20877,22298,20389,21766
2023-04-09,22121,23364,21810,22166
2023-04-16,22299,24386,21676,23631
2023-04-23,23986,26962,23719,24964
2023-04-30,24697,26207,23364,23942
2023-05-07,23941,23941,21899,22388
2023-05-14,22298,24297,21899,22166
2023-05-21,22210,23231,21766,23054
2023-05-28,23098,27584,23098,25453
2023-06-04,25497,26430,23897,24253
2023-06-11,24786,26430,24519,25764
2023-06-18,25941,30650,24875,29451
2023-06-25,29495,35980,29140,33448
2023-07-02,32960,34114,32160,33493
2023-07-09,33493,36957,31805,36513
2023-07-16,36823,44331,35802,42377
2023-07-23,42377,44153,38645,39090
2023-07-30,38779,41488,35936,40156
2023-08-06,40733,44242,39356,41311
2023-08-13,40866,42288,39223,41222
2023-08-20,40866,41133,33847,33981
2023-08-27,33759,34914,29495,31094
2023-09-03,31182,35980,30960,31094
2023-09-10,31315,32559,30339,30739
2023-09-17,31094,32027,29894,31494
2023-09-24,31183,32782,29000,30150
2023-10-01,30300,31850,30100,30950
2023-10-08,30900,30900,28300,28800
2023-10-15,29400,30050,27550,27700
2023-10-22,27650,28300,25050,25400
2023-10-29,25350,26250,23750,24400
2023-11-05,24550,25150,23300,23900
2023-11-12,24400,26800,23200,23700
2023-11-19,24150,25450,22600,24500
2023-11-26,24450,29250,22600,22650
2023-12-03,22650,28050,21900,27150
2023-12-10,27650,28250,25450,25750
2023-12-17,25750,27450,25250,27150
2023-12-24,27450,27500,24100,24550
2023-12-31,25100,25400,24300,25100
