Date,Open,High,Low,Close
2022-01-09,51000,52000,44800,45750
2022-01-16,45050,46650,43900,44400
2022-01-23,44000,45800,43350,44500
2022-01-30,43800,44100,37600,41000
2022-02-06,41800,44350,41450,44250
2022-02-13,43950,45550,42350,42800
2022-02-20,42250,45400,41250,44650
2022-02-27,44050,49550,43900,49250
2022-03-06,49100,52000,48950,50600
2022-03-13,49950,54300,48900,53300
2022-03-20,53500,54800,51500,52800
2022-03-27,53100,57900,51700,57200
2022-04-03,58000,64300,56800,62900
2022-04-10,64000,66200,60700,64700
2022-04-17,64500,65300,60900,63400
2022-04-24,63400,63400,57400,57600
2022-05-01,57100,61100,56700,59400
2022-05-08,58600,61600,57800,59800
2022-05-15,59500,59800,51200,54700
2022-05-22,55700,59000,53600,54400
2022-05-29,54500,55500,51900,54400
2022-06-05,55400,57700,54700,55300
2022-06-12,55300,59800,54800,58400
2022-06-19,56900,57400,51800,53800
2022-06-26,54300,54600,47400,51800
2022-07-03,52300,53500,47900,48000
2022-07-10,48350,54400,47950,53400
2022-07-17,53900,56400,52100,55100
2022-07-24,55600,57700,53000,55700
2022-07-31,55700,57800,54200,55500
2022-08-07,55700,58600,54700,57000
2022-08-14,56800,60800,56100,59000
2022-08-21,59500,62700,58300,60000
2022-08-28,59200,62900,57800,60700
2022-09-04,58400,62100,58000,60900
2022-09-11,60900,63400,60100,63000
2022-09-18,64000,64500,60300,61700
2022-09-25,61700,63500,58800,59800
2022-10-02,58600,59500,54000,58800
2022-10-09,59700,60200,54900,55700
2022-10-16,54700,58000,52100,57000
2022-10-23,57000,58600,51200,51800
2022-10-30,52800,56100,52600,54800
2022-11-06,55300,56900,51600,53000
2022-11-13,53200,58400,52700,56800
2022-11-20,56500,62200,54900,59500
2022-11-27,59600,62600,57900,61600
2022-12-04,61400,65400,58800,64500
2022-12-11,64500,66100,62300,65000
2022-12-18,65200,67800,63200,65200
2022-12-25,65200,68200,64500,66900
2023-01-01,67400,68400,65700,67800
2023-01-08,67800,69400,62200,63100
2023-01-15,63500,66700,63500,63900
2023-01-22,63900,67600,63200,66900
2023-01-29,67400,71500,66700,71100
2023-02-05,71300,73500,70100,72800
2023-02-12,72800,75600,70900,73300
2023-02-19,73300,74800,70500,71800
2023-02-26,71800,77600,71800,75900
2023-03-05,75300,79500,74900,77500
2023-03-12,77200,81300,75200,77700
2023-03-19,74800,75700,68500,72100
2023-03-26,72500,73200,67500,72600
2023-04-02,73000,78100,71300,77400
2023-04-09,77900,79800,76200,77200
2023-04-16,77700,87700,75000,85000
2023-04-23,86500,91500,83600,85700
2023-04-30,85600,91500,84800,90200
2023-05-07,90400,96800,90100,94900
2023-05-14,96000,96400,90000,94300
2023-05-21,94600,120900,92200,115700
2023-05-28,115700,116400,109600,113700
2023-06-04,114400,130300,113300,128700
2023-06-11,127300,134300,123300,131200
2023-06-18,132400,138700,129000,136000
2023-06-25,136200,140600,129900,131300
2023-07-02,129300,133600,122300,130800
2023-07-09,130800,138400,126400,130800
2023-07-16,130500,138900,126000,127100
2023-07-23,127500,135900,122700,132700
2023-07-30,132900,146600,128200,135000
2023-08-06,136800,138400,119700,125800
2023-08-13,127200,133200,122700,129700
2023-08-20,120400,121400,111600,112500
2023-08-27,111900,113000,108500,110600
2023-09-03,111200,118800,105800,106000
2023-09-10,106100,108200,103600,107700
2023-09-17,108300,112200,104300,110600
2023-09-24,109900,111600,101100,105500
2023-10-01,104500,115800,104500,112300
2023-10-08,111700,115000,107900,110000
2023-10-15,110100,117000,105300,113500
2023-10-22,112400,114000,99800,100900
2023-10-29,99900,109400,99600,103600
2023-11-05,103300,110000,100700,105000
2023-11-12,106400,108400,100700,103400
2023-11-19,106200,108300,89500,90300
2023-11-26,91600,99100,91200,97100
2023-12-03,97700,97900,91900,95500
2023-12-10,96900,98100,90700,94400
2023-12-17,95400,96300,91600,94100
2023-12-24,95200,108400,94400,100500
2023-12-31,100500,101500,97400,101300
