Date,Open,High,Low,Close
2022-01-09,522000,599000,510000,599000
2022-01-16,596000,610000,519000,529000
2022-01-23,525000,529000,474000,475500
2022-01-30,456000,459000,400500,416000
2022-02-06,423500,430500,412000,427000
2022-02-13,427000,470500,415500,440500
2022-02-20,430500,474500,417000,469500
2022-02-27,464000,502000,457000,484500
2022-03-06,482500,505000,474500,499000
2022-03-13,494000,495000,469500,482000
2022-03-20,482000,492000,461000,473000
2022-03-27,473000,474500,448000,449500
2022-04-03,448000,472500,435500,462500
2022-04-10,463000,467500,432000,437000
2022-04-17,438500,442500,419500,422000
2022-04-24,422000,433000,418500,426000
2022-05-01,422000,422500,401500,413500
2022-05-08,406000,408000,395000,399000
2022-05-15,399500,400500,361500,373000
2022-05-22,375500,382500,357000,373500
2022-05-29,374000,398000,370000,395500
2022-06-05,400000,432500,400000,419000
2022-06-12,417500,418000,402500,411000
2022-06-19,400500,405500,366000,380000
2022-06-26,380000,385000,332000,345500
2022-07-03,349500,360000,340000,344000
2022-07-10,345000,347500,327500,330000
2022-07-17,329000,330000,291500,298500
2022-07-24,301000,320500,300500,312500
2022-07-31,312500,345500,310500,344500
2022-08-07,334000,334000,314000,322000
2022-08-14,320500,345500,317500,338500
2022-08-21,342500,342500,321000,322000
2022-08-28,319500,321000,305000,316500
2022-09-04,306000,319000,304000,304000
2022-09-11,302000,310500,298500,304500
2022-09-18,309000,313500,300000,306500
2022-09-25,305500,308000,276500,278000
2022-10-02,270000,273500,258500,259000
2022-10-09,262000,279500,262000,278500
2022-10-16,275000,294000,265500,292500
2022-10-23,290000,300500,280000,283500
2022-10-30,287000,289500,274000,281500
2022-11-06,280000,284500,260000,275000
2022-11-13,280000,318500,276000,313500
2022-11-20,314000,372000,314000,347000
2022-11-27,348000,363000,328500,359500
2022-12-04,356500,366000,341500,351000
2022-12-11,351000,363000,344500,354000
2022-12-18,354000,377000,341500,350500
2022-12-25,345000,367500,331500,367000
2023-01-01,367500,375500,343000,350000
2023-01-08,346000,353000,310500,330500
2023-01-15,336000,390000,335500,376500
2023-01-22,386500,415000,383500,401000
2023-01-29,406000,409000,388500,391000
2023-02-05,392000,440500,390500,431000
2023-02-12,432500,461500,426000,433500
2023-02-19,434000,451500,421500,439000
2023-02-26,445500,473000,442000,461500
2023-03-05,455000,473000,446500,465000
2023-03-12,467000,469000,418000,421500
2023-03-19,416000,432000,400500,419000
2023-03-26,415500,445000,415500,438500
2023-04-02,438500,455000,430000,443000
2023-04-09,442500,445000,413000,413500
2023-04-16,414000,433500,404000,413500
2023-04-23,417500,436500,392000,399500
2023-04-30,394500,398500,371500,377000
2023-05-07,400000,425000,398000,411500
2023-05-14,407500,418500,399500,412000
2023-05-21,408000,415000,385000,390000
2023-05-28,393000,410000,379500,380000
2023-06-04,383000,391500,379000,387000
2023-06-11,395000,404500,388500,389000
2023-06-18,394500,398000,377500,384000
2023-06-25,386500,430000,384500,403500
2023-07-02,408000,420500,380000,381000
2023-07-09,382000,383500,326500,339500
2023-07-16,338000,363000,338000,354500
2023-07-23,352500,361000,338000,349000
2023-07-30,349000,350000,326500,334500
2023-08-06,333500,357500,330000,352500
2023-08-13,350000,353000,332000,340500
2023-08-20,340000,340000,309000,319500
2023-08-27,320000,326500,311000,314000
2023-09-03,317000,331500,317000,326000
2023-09-10,331000,378500,329500,360500
2023-09-17,360500,379000,356000,374000
2023-09-24,375000,377000,348000,355000
2023-10-01,355000,369500,350000,352000
2023-10-08,351500,351500,318000,321500
2023-10-15,322500,325500,295500,301500
2023-10-22,300000,313500,287000,293000
2023-10-29,293000,332500,282500,326000
2023-11-05,326000,370000,326000,364500
2023-11-12,366500,378000,354000,364500
2023-11-19,363500,379000,363500,374500
2023-11-26,374500,396000,371000,393000
2023-12-03,390000,398500,370000,382500
2023-12-10,383000,389500,358000,365500
2023-12-17,367500,381500,357000,376000
2023-12-24,378000,386000,370000,370000
2023-12-31,374000,374500,358000,365000
