Date,Open,High,Low,Close
2022-01-09,62642,63476,58305,59306
2022-01-16,58722,59139,47044,53217
2022-01-23,52883,53300,46627,47128
2022-01-30,46627,46710,38286,40038
2022-02-06,40913,43124,40913,41539
2022-02-13,41581,44041,40079,40288
2022-02-20,39245,44291,38453,43958
2022-02-27,43290,45126,41289,43708
2022-03-06,43290,48295,42623,47128
2022-03-13,45543,50464,44709,47545
2022-03-20,47294,51715,45626,50214
2022-03-27,49630,50297,44709,47462
2022-04-03,48212,49380,45376,46878
2022-04-10,46293,47378,42790,44209
2022-04-17,44125,45543,42540,44792
2022-04-24,44792,46377,43541,45209
2022-05-01,44542,48796,44208,48296
2022-05-08,47628,48545,44041,44792
2022-05-15,44291,44709,39662,41206
2022-05-22,41956,45626,40913,45376
2022-05-29,45126,47044,44625,46210
2022-06-05,47044,48796,46210,47378
2022-06-12,47127,47127,43040,43291
2022-06-19,41789,48379,38327,47295
2022-06-26,47878,54885,46710,53134
2022-07-03,53050,53634,46961,48129
2022-07-10,49213,55302,47878,53300
2022-07-17,52966,55469,51131,54218
2022-07-24,54635,56720,52299,55052
2022-07-31,55052,57054,53800,54385
2022-08-07,53967,62392,51882,61892
2022-08-14,62392,65061,59472,59973
2022-08-21,60390,60974,56720,56720
2022-08-28,55886,56887,52966,54468
2022-09-04,51882,53634,50464,51132
2022-09-11,51215,51465,48045,49213
2022-09-18,50464,51131,45626,45793
2022-09-25,45626,46293,40496,40538
2022-10-02,40037,43457,36826,37827
2022-10-09,38411,38703,31237,31405
2022-10-16,31863,33990,27901,33240
2022-10-23,32322,36200,30779,34074
2022-10-30,35158,37450,34650,36700
2022-11-06,37600,37750,33700,34700
2022-11-13,34750,40000,34650,38750
2022-11-20,38050,44550,35750,41100
2022-11-27,40900,41200,36450,36900
2022-12-04,36900,39100,36650,36800
2022-12-11,37200,43000,37050,41050
2022-12-18,41050,41600,37550,37800
2022-12-25,37800,38250,34900,35300
2023-01-01,35150,38900,33500,38250
2023-01-08,41000,42100,34450,35550
2023-01-15,36050,37000,34500,35250
2023-01-22,35300,36200,33750,34000
2023-01-29,34250,36050,34200,35600
2023-02-05,35600,42700,35100,41200
2023-02-12,41200,43650,39750,40500
2023-02-19,40300,42050,39100,39850
2023-02-26,39950,42150,37650,38150
2023-03-05,37350,37950,36100,36900
2023-03-12,37200,37950,35250,35500
2023-03-19,34800,37150,31950,37100
2023-03-26,37050,39800,36250,37050
2023-04-02,37150,41650,34650,39650
2023-04-09,39650,52800,38100,50700
2023-04-16,50900,54500,49350,52600
2023-04-23,53100,53200,45150,46200
2023-04-30,46200,46900,42900,43500
2023-05-07,43500,45900,42000,45850
2023-05-14,46550,47100,43350,44100
2023-05-21,44100,47500,43050,47200
2023-05-28,48000,49400,45500,45650
2023-06-04,45850,53600,45550,51800
2023-06-11,52200,52300,46600,47100
2023-06-18,46900,47050,43050,43600
2023-06-25,43700,46050,41900,42250
2023-07-02,42300,44050,41400,42950
2023-07-09,43000,43700,38300,38600
2023-07-16,38150,42400,38000,41000
2023-07-23,41050,44250,40150,43950
2023-07-30,43800,44550,40500,42400
2023-08-06,42750,46750,42000,46000
2023-08-13,46650,48850,44150,47500
2023-08-20,48050,48050,43900,44150
2023-08-27,44500,47500,43850,46600
2023-09-03,47000,47250,43450,43750
2023-09-10,43750,44550,42050,43950
2023-09-17,44400,67700,44000,65500
2023-09-24,65000,78600,64300,70400
2023-10-01,71000,81100,61300,68100
2023-10-08,66300,70900,62000,68300
2023-10-15,68600,69800,59600,61500
2023-10-22,60300,62800,53800,54900
2023-10-29,54900,61600,50200,60000
2023-11-05,60600,68900,58500,68800
2023-11-12,69500,75000,52400,64700
2023-11-19,64100,73600,61200,69200
2023-11-26,68500,76500,66500,74100
2023-12-03,73400,83500,71200,82600
2023-12-10,81600,82000,70600,73900
2023-12-17,73700,75100,66100,67800
2023-12-24,69100,91200,68700,87900
2023-12-31,90000,100300,87700,98500
