Date,Open,High,Low,Close
2022-01-09,17502,17711,16698,17048
2022-01-16,17082,17676,16559,17013
2022-01-23,17118,17187,16174,16769
2022-01-30,16733,16768,13834,14917
2022-02-06,15405,17711,14847,17048
2022-02-13,16803,17676,16454,17048
2022-02-20,16698,18236,16209,17817
2022-02-27,17572,18236,17118,17572
2022-03-06,17502,18480,17362,18376
2022-03-13,18236,18584,17013,18515
2022-03-20,18410,19877,17816,18900
2022-03-27,19004,19423,18410,18830
2022-04-03,18864,19842,18619,19598
2022-04-10,19982,19982,18410,18865
2022-04-17,19109,20296,18689,19598
2022-04-24,19878,20821,19004,19563
2022-05-01,19598,19668,18865,19284
2022-05-08,19213,19458,18410,19249
2022-05-15,19249,19493,17362,18166
2022-05-22,18480,18934,17851,18725
2022-05-29,18934,19318,17712,18096
2022-06-05,18584,20191,18340,18655
2022-06-12,18794,19773,18445,19529
2022-06-19,19319,19738,16908,17153
2022-06-26,17327,17467,14288,15196
2022-07-03,15476,16524,15476,15860
2022-07-10,15755,15860,14637,15336
2022-07-17,15336,15371,14078,14498
2022-07-24,14532,15161,14463,14812
2022-07-31,14812,15091,14078,14533
2022-08-07,14567,15405,14323,15301
2022-08-14,15231,15371,14672,15127
2022-08-21,15301,15301,14707,14742
2022-08-28,14602,14777,13973,14638
2022-09-04,14183,14497,13904,14009
2022-09-11,13869,14148,13275,13589
2022-09-18,13974,14113,13030,13135
2022-09-25,13065,13345,11493,11808
2022-10-02,11772,11842,10130,10410
2022-10-09,10550,10934,10270,10550
2022-10-16,10340,10445,9222,9607
2022-10-23,9362,10061,9222,9257
2022-10-30,9396,9571,8698,9397
2022-11-06,9501,10130,9327,10096
2022-11-13,10130,11248,10130,10969
2022-11-20,11108,11807,10934,11458
2022-11-27,11458,12890,10480,12052
2022-12-04,12087,12576,11668,12262
2022-12-11,12506,14637,12471,14428
2022-12-18,14603,15127,12436,13100
2022-12-25,13134,13414,11772,12297
2023-01-01,12367,12471,11737,11843
2023-01-08,11808,12296,11458,12017
2023-01-15,12157,12926,12122,12541
2023-01-22,12646,13169,12576,12996
2023-01-29,13065,13240,12660,13044
2023-02-05,13072,13624,12953,13485
2023-02-12,13428,13833,13135,13345
2023-02-19,13338,13338,12597,12639
2023-02-26,12708,12708,12045,12115
2023-03-05,12115,12227,11794,11947
2023-03-12,11947,11947,11297,11458
2023-03-19,11368,11389,10200,10592
2023-03-26,10521,10794,10375,10494
2023-04-02,10501,11109,10263,10837
2023-04-09,10836,11088,10487,10571
2023-04-16,10564,11066,10214,10934
2023-04-23,10934,11136,10410,10683
2023-04-30,10563,10815,10347,10683
2023-05-07,10682,10780,10424,10459
2023-05-14,10501,10801,10340,10585
2023-05-21,10528,10689,10340,10522
2023-05-28,10522,10752,10480,10508
2023-06-04,10577,11360,10542,11291
2023-06-11,11298,11382,10480,10620
2023-06-18,10619,10619,9991,10047
2023-06-25,10046,10158,6917,6952
2023-07-02,6846,6979,6302,6498
2023-07-09,6525,6657,5952,6078
2023-07-16,6064,6616,6008,6498
2023-07-23,6560,8159,6455,7615
2023-07-30,7546,10400,6853,8940
2023-08-06,9010,9380,8750,8890
2023-08-13,8880,9240,8670,9000
2023-08-20,8950,9050,7670,7730
2023-08-27,8570,8630,7340,7410
2023-09-03,7430,7940,7270,7410
2023-09-10,7440,7460,6660,6980
2023-09-17,7120,8470,7070,7270
2023-09-24,7270,7790,7230,7620
2023-10-01,5750,5910,5160,5700
2023-10-08,5590,5630,5200,5290
2023-10-15,5280,5370,5080,5220
2023-10-22,5160,5200,4780,4865
2023-10-29,4750,5220,4670,5110
2023-11-05,5110,5540,5030,5410
2023-11-12,5500,5660,5210,5540
2023-11-19,5640,5770,5300,5460
2023-11-26,5460,5830,5420,5680
2023-12-03,5700,5860,5460,5490
2023-12-10,5500,5800,5490,5700
2023-12-17,5720,5820,5580,5680
2023-12-24,5720,5820,5640,5710
2023-12-31,5730,5790,5610,5780
