Date,Open,High,Low,Close
2022-01-09,113500,117000,99800,100000
2022-01-16,100000,100500,93600,93900
2022-01-23,92900,94400,87300,91800
2022-01-30,90900,92100,82200,85000
2022-02-06,87100,88300,84500,87100
2022-02-13,87300,93600,85000,91700
2022-02-20,90300,92500,87500,91400
2022-02-27,90100,95000,89300,94400
2022-03-06,94100,97300,93100,94700
2022-03-13,93400,102000,89600,101500
2022-03-20,102500,109000,101000,108500
2022-03-27,108500,110000,103000,105000
2022-04-03,105000,108000,102500,106000
2022-04-10,105500,108000,96500,98000
2022-04-17,97100,97100,92100,95400
2022-04-24,94500,96500,91400,92000
2022-05-01,90400,91700,87600,89900
2022-05-08,88400,91900,84100,84300
2022-05-15,84000,85400,80300,81800
2022-05-22,83300,84300,80000,83000
2022-05-29,82700,83500,80300,81700
2022-06-05,82800,87400,82600,85700
2022-06-12,84500,84800,80000,80100
2022-06-19,77800,78200,70200,72200
2022-06-26,72300,72900,66700,71500
2022-07-03,72400,72900,66600,67300
2022-07-10,67300,75000,66200,71800
2022-07-17,71900,73400,69400,70100
2022-07-24,71100,75600,70600,72100
2022-07-31,71600,75400,71200,74800
2022-08-07,74800,83100,71500,81200
2022-08-14,80600,84300,80100,82500
2022-08-21,83000,83200,76400,76700
2022-08-28,75600,77200,74200,76000
2022-09-04,72800,73700,70000,70200
2022-09-11,69800,70800,67000,68000
2022-09-18,69100,70800,66300,66900
2022-09-25,67100,67300,60900,61000
2022-10-02,60100,61000,55000,57100
2022-10-09,57700,58100,50500,50900
2022-10-16,49350,51500,47300,51400
2022-10-23,48000,52200,46500,48850
2022-10-30,50000,50600,47200,48750
2022-11-06,49600,53100,48700,50300
2022-11-13,50500,61000,49700,58700
2022-11-20,59300,60200,57300,57700
2022-11-27,57500,58300,54100,56100
2022-12-04,55800,59600,54100,56900
2022-12-11,57200,59000,54900,58100
2022-12-18,57700,59700,53100,54400
2022-12-25,53900,56400,53100,53400
2023-01-01,53400,55300,52700,53100
2023-01-08,53600,58200,51400,57200
2023-01-15,58700,63400,58300,62000
2023-01-22,62300,65000,60200,61200
2023-01-29,62500,65500,61700,64700
2023-02-05,64800,67500,61200,67200
2023-02-12,66500,71300,64900,67600
2023-02-19,66700,66800,62400,63300
2023-02-26,63400,64700,61500,61800
2023-03-05,61400,63400,60800,61000
2023-03-12,61200,63800,57500,58100
2023-03-19,60300,62400,58100,60200
2023-03-26,60200,62900,60200,61400
2023-04-02,61500,61800,59800,61100
2023-04-09,61400,61600,58100,58600
2023-04-16,58300,61000,57100,60500
2023-04-23,60200,60800,57200,57900
2023-04-30,57300,59100,55300,58100
2023-05-07,58200,58900,56000,57200
2023-05-14,57500,58700,55600,56600
2023-05-21,56500,58800,55600,57900
2023-05-28,57900,58200,56300,56600
2023-06-04,57000,57500,56000,57200
2023-06-11,57600,58000,56300,56400
2023-06-18,56900,57200,53400,53600
2023-06-25,53400,53400,49550,49700
2023-07-02,49000,50300,48400,49100
2023-07-09,49300,51500,48700,49850
2023-07-16,49850,52800,49450,52800
2023-07-23,52400,53200,49750,50600
2023-07-30,50100,51400,46650,50600
2023-08-06,50900,55300,50000,51800
2023-08-13,51700,54000,50600,51600
2023-08-20,51700,52000,48200,48450
2023-08-27,48500,50100,47600,48100
2023-09-03,48550,49400,47800,48950
2023-09-10,48900,49600,48000,48250
2023-09-17,48250,48900,47300,48850
2023-09-24,48550,49200,44800,45050
2023-10-01,44900,45250,43150,43950
2023-10-08,43050,43100,40600,42050
2023-10-15,42100,44000,41200,43200
2023-10-22,43250,44050,38850,39050
2023-10-29,38200,39700,37300,37750
2023-11-05,37650,41550,37450,41300
2023-11-12,43000,46500,42300,45650
2023-11-19,45800,48450,44900,47500
2023-11-26,47250,51000,47000,50500
2023-12-03,50800,51300,49300,49700
2023-12-10,49800,52000,49750,51700
2023-12-17,52000,55000,50700,54900
2023-12-24,55000,55000,52000,52800
2023-12-31,52100,54300,52100,54300
