Date,Open,High,Low,Close
2022-01-09,54900,57100,54800,55700
2022-01-16,56100,63000,55900,62200
2022-01-23,62000,63400,59300,60300
2022-01-30,60600,60700,56100,59500
2022-02-06,60600,61000,59100,60900
2022-02-13,61300,66400,60000,65800
2022-02-20,64700,65900,63100,63700
2022-02-27,62200,63600,58300,58900
2022-03-06,59400,59700,56500,57500
2022-03-13,56000,56300,53100,55000
2022-03-20,54800,59500,54500,57500
2022-03-27,57100,61500,57000,60900
2022-04-03,60000,61700,59500,60800
2022-04-10,60600,61400,57100,58200
2022-04-17,58700,60800,58500,59400
2022-04-24,58800,61900,58500,61900
2022-05-01,60900,61700,57700,58500
2022-05-08,58000,60300,57400,59600
2022-05-15,58800,59500,56500,58300
2022-05-22,58300,59000,56000,57800
2022-05-29,57800,60000,56900,59800
2022-06-05,60000,61900,58000,58200
2022-06-12,57900,58200,55200,55400
2022-06-19,54000,55000,51300,52100
2022-06-26,52600,52800,47500,49000
2022-07-03,49200,49600,47700,48200
2022-07-10,47950,48400,45050,47000
2022-07-17,46700,47200,43300,44050
2022-07-24,45050,49100,44800,47750
2022-07-31,47550,48500,46900,48450
2022-08-07,48350,50900,47250,50400
2022-08-14,50400,53400,49650,52200
2022-08-21,52400,52700,50100,50800
2022-08-28,50000,51100,48800,50100
2022-09-04,49350,49850,47050,47150
2022-09-11,47750,48700,46400,48200
2022-09-18,49000,50300,48600,50100
2022-09-25,50200,50300,48300,49400
2022-10-02,48400,49000,43100,43700
2022-10-09,44500,46800,44050,45900
2022-10-16,45750,47100,43900,46750
2022-10-23,46000,48150,45400,46000
2022-10-30,46450,47900,44650,47800
2022-11-06,48050,48600,46400,47100
2022-11-13,47300,50100,46800,49400
2022-11-20,49400,50100,48150,49000
2022-11-27,49450,51300,49250,50400
2022-12-04,49750,53500,49100,52400
2022-12-11,52500,52900,50200,52600
2022-12-18,52500,53800,50600,51900
2022-12-25,51300,53200,51200,51600
2023-01-01,51500,51900,48500,48500
2023-01-08,47750,57500,47300,56700
2023-01-15,57300,57900,55800,57400
2023-01-22,57300,60700,56700,57000
2023-01-29,57000,59500,57000,57700
2023-02-05,57300,58700,55500,56900
2023-02-12,56400,57200,54000,55700
2023-02-19,55400,56200,49200,50000
2023-02-26,50200,51400,49300,50700
2023-03-05,50400,52000,49800,50000
2023-03-12,50600,51500,49350,49700
2023-03-19,49600,50600,47950,48450
2023-03-26,48350,49650,47000,47050
2023-04-02,46650,48450,46350,47650
2023-04-09,47750,48300,46450,47000
2023-04-16,46550,49200,46450,48650
2023-04-23,49000,50500,47700,50100
2023-04-30,49800,50300,48100,49500
2023-05-07,48850,49650,47900,48700
2023-05-14,48750,49650,48050,48600
2023-05-21,49100,49800,48400,49500
2023-05-28,49450,49950,47800,47950
2023-06-04,48250,48600,46800,47450
2023-06-11,48000,49450,48000,49450
2023-06-18,49100,49400,48050,48300
2023-06-25,48350,48500,46800,46950
2023-07-02,46900,48500,46500,47750
2023-07-09,47850,49400,46150,46500
2023-07-16,47300,48900,46500,48750
2023-07-23,48200,49300,47900,48650
2023-07-30,49000,52000,47300,51100
2023-08-06,51500,53500,50100,52000
2023-08-13,52000,52500,50700,51600
2023-08-20,51200,52400,50400,52000
2023-08-27,52200,53200,51600,52500
2023-09-03,53400,54400,52300,53600
2023-09-10,53000,54800,53000,54100
2023-09-17,54900,58000,54100,57300
2023-09-24,56200,57600,55900,57500
2023-10-01,57600,57700,54800,55300
2023-10-08,55500,56000,52900,55800
2023-10-15,56900,57400,55000,56600
2023-10-22,56500,57900,56000,56800
2023-10-29,56800,56800,52300,52500
2023-11-05,51700,52800,50400,52600
2023-11-12,53000,55700,51500,53500
2023-11-19,54200,55000,52700,54600
2023-11-26,53500,56000,52700,53700
2023-12-03,53200,53600,51100,51900
2023-12-10,52400,52400,51000,51800
2023-12-17,52300,53400,51200,53200
2023-12-24,52700,53500,52000,52500
2023-12-31,52800,54100,52100,54100
