Date,Open,High,Low,Close
2022-01-09,269311,277502,250523,254378
2022-01-16,254377,261121,250523,254378
2022-01-23,254377,267866,240887,250041
2022-01-30,249558,252449,224024,237997
2022-02-06,242813,249076,240886,246669
2022-02-13,247150,255340,239924,249559
2022-02-20,248112,252931,240888,251005
2022-02-27,246668,255340,241851,245705
2022-03-06,247632,257267,245705,253896
2022-03-13,248112,267384,245704,259677
2022-03-20,258231,273649,252449,273649
2022-03-27,273649,273649,264013,269312
2022-04-03,267384,270276,260158,263050
2022-04-10,262568,265457,253414,264013
2022-04-17,263049,299183,260158,295811
2022-04-24,293882,300145,290509,293883
2022-05-01,289064,305444,285211,300628
2022-05-08,298219,302073,272684,278466
2022-05-15,275575,289064,274129,285212
2022-05-22,289064,291474,282318,289547
2022-05-29,291474,305926,290029,300628
2022-06-05,301109,305445,291956,297256
2022-06-12,294365,299665,290027,294846
2022-06-19,290027,293399,270756,278948
2022-06-26,281838,290991,274612,290029
2022-07-03,292438,302554,281837,283284
2022-07-10,284247,317488,279911,310746
2022-07-17,308336,312672,294846,302555
2022-07-24,300626,303999,287137,293883
2022-07-31,292919,303037,292437,298220
2022-08-07,295811,308336,290991,306891
2022-08-14,308336,316526,301591,305446
2022-08-21,305444,306889,296292,299183
2022-08-28,296291,298699,287139,289066
2022-09-04,282319,301591,278465,288102
2022-09-11,287138,295326,279428,290992
2022-09-18,314598,314598,266903,273649
2022-09-25,277501,280392,223061,228362
2022-10-02,223543,226915,215352,220653
2022-10-09,222097,226432,218725,224025
2022-10-16,223061,230288,216317,228362
2022-10-23,228362,237033,224507,234143
2022-10-30,239441,245704,233659,243778
2022-11-06,244259,251486,235105,241852
2022-11-13,241368,258713,241368,253896
2022-11-20,253894,263048,251967,255823
2022-11-27,257267,258712,240887,243778
2022-12-04,244260,253413,240888,245224
2022-12-11,244259,260157,240886,259677
2022-12-18,259676,288101,257750,279912
2022-12-25,279911,296773,275575,289547
2023-01-01,289546,298263,285509,292377
2023-01-08,295320,295320,258527,259509
2023-01-15,260981,265396,256565,261471
2023-01-22,261961,264414,248716,254113
2023-01-29,254603,259508,251659,257056
2023-02-05,257546,270300,251169,259018
2023-02-12,259018,279131,258037,272264
2023-02-19,269810,272754,261961,262452
2023-02-26,261961,273734,255093,256075
2023-03-05,255584,261961,250187,259018
2023-03-12,259018,271282,250187,251169
2023-03-19,251168,259018,240377,256566
2023-03-26,259999,264905,249698,249698
2023-04-02,252150,254112,245773,251169
2023-04-09,250678,317395,248225,303169
2023-04-16,305621,333093,302678,326716
2023-04-23,323772,327206,302188,306113
2023-04-30,306113,320829,294338,316905
2023-05-07,316905,325735,305131,323283
2023-05-14,321319,324753,290904,296301
2023-05-21,293358,301207,286980,289433
2023-05-28,286980,303169,285999,290415
2023-06-04,292867,307583,285018,300716
2023-06-11,301206,320829,298263,313962
2023-06-18,316414,332602,305621,311509
2023-06-25,313961,323282,304640,308075
2023-07-02,308075,313471,295811,302679
2023-07-09,301206,311017,271773,274226
2023-07-16,277169,277169,265395,270301
2023-07-23,272263,283055,260980,279622
2023-07-30,283055,283055,263433,269811
2023-08-06,272753,297282,256565,286000
2023-08-13,285999,333584,276678,322792
2023-08-20,324263,324754,296301,297283
2023-08-27,296301,307584,286490,295320
2023-09-03,300225,301697,277169,277169
2023-09-10,276187,297282,271772,292867
2023-09-17,293357,309055,285508,299735
2023-09-24,300225,309055,281584,283547
2023-10-01,285999,296791,283055,293358
2023-10-08,287962,306112,276188,305622
2023-10-15,309056,321320,304640,308566
2023-10-22,305131,310037,266867,267849
2023-10-29,268830,275207,262452,270792
2023-11-05,269320,292376,267848,287471
2023-11-12,288942,300225,285017,289433
2023-11-19,290905,297283,282565,295811
2023-11-26,295810,301697,292376,297283
2023-12-03,297282,312980,295811,300716
2023-12-10,300716,333093,298263,321811
2023-12-17,322791,331621,314942,322301
2023-12-24,320830,328187,318867,323773
2023-12-31,326716,353000,325735,352500
