Date,Open,High,Low,Close,Volume
2022-01-03,15040,15145,15040,15085,12965
2022-01-04,15100,15185,14750,14790,24314
2022-01-05,14795,14985,14450,14450,16890
2022-01-06,14385,14400,14200,14255,21592
2022-01-07,14255,14440,14235,14295,16490
2022-01-10,14485,14485,13950,14190,27750
2022-01-11,14190,14190,13880,13880,26648
2022-01-12,14170,14245,13900,14230,15745
2022-01-13,14380,14380,14010,14010,16557
2022-01-14,14070,14145,13925,14125,9408
2022-01-17,14135,14500,14135,14500,11522
2022-01-18,14500,14520,14270,14380,5897
2022-01-19,14200,14375,13925,13950,14125
2022-01-20,14000,14160,13890,14100,11478
2022-01-21,14170,14185,13730,13775,16843
2022-01-24,13775,14000,13725,13910,7925
2022-01-25,14000,14000,13795,13815,8689
2022-01-26,13790,13790,13580,13695,10852
2022-01-27,13800,13800,13330,13380,15384
2022-01-28,13595,13650,13135,13565,8862
2022-02-03,13735,13740,13400,13475,13775
2022-02-04,13475,13475,13150,13410,29345
2022-02-07,13450,13615,13395,13415,17617
2022-02-08,13235,13380,12700,12920,19512
2022-02-09,13240,13240,12920,13120,5813
2022-02-10,13120,13200,12750,12825,10136
2022-02-11,12890,12935,12620,12620,10285
2022-02-14,12600,12730,12405,12505,7792
2022-02-15,12670,12815,12465,12800,8289
2022-02-16,12915,12975,12900,12975,23348
2022-02-17,12975,13045,12900,12985,5305
2022-02-18,12985,12985,12875,12900,5112
2022-02-21,12600,12930,12600,12905,2458
2022-02-22,12895,12895,12500,12510,6233
2022-02-23,12750,13005,12520,13005,4105
2022-02-24,12970,13080,12660,12715,15526
2022-02-25,12730,13280,12730,13235,12035
2022-02-28,13225,13310,12930,13310,8838
2022-03-02,13380,13395,12975,13100,3997
2022-03-03,13285,13285,12915,12965,8188
2022-03-04,13075,13075,12780,12815,4851
2022-03-07,12810,12810,12380,12415,8285
2022-03-08,12365,12455,12215,12385,19053
2022-03-10,12285,12500,12090,12450,20162
2022-03-11,12380,12480,12165,12480,7355
2022-03-14,12520,12520,12190,12205,12183
2022-03-15,11925,12230,11825,11970,28509
2022-03-16,12040,12420,11745,12420,28442
2022-03-17,12430,12780,12360,12635,61611
2022-03-18,12685,12685,12200,12540,10864
2022-03-21,12710,12710,12545,12545,5008
2022-03-22,12540,12630,12400,12415,5381
2022-03-23,12480,12525,12430,12525,25047
2022-03-24,12535,12590,12385,12590,10768
2022-03-25,12745,12745,12280,12390,8487
2022-03-28,12170,12310,12070,12075,10890
2022-03-29,12195,12285,12080,12080,18408
2022-03-30,12080,12450,12080,12450,10318
2022-03-31,12350,12520,12350,12400,6281
2022-04-01,12400,12535,12350,12495,3887
2022-04-04,12495,12495,12330,12425,5373
2022-04-05,12450,12450,12385,12385,3262
2022-04-06,12385,12385,12080,12200,14690
2022-04-07,12205,12235,11970,11970,7186
2022-04-08,11915,12080,11915,12035,4098
2022-04-11,12035,12035,11650,11655,10433
