Date,Open,High,Low,Close,Volume
2022-01-03,5839,5915,5839,5895,37756
2022-01-04,5912,6059,5908,6060,180409
2022-01-05,6062,6247,6057,6196,247575
2022-01-06,6213,6213,6133,6157,91227
2022-01-07,6156,6285,6138,6286,151205
2022-01-10,6276,6565,6276,6504,484847
2022-01-11,6465,6519,6416,6480,231153
2022-01-12,6471,6591,6423,6579,114759
2022-01-13,6585,6679,6585,6627,155724
2022-01-14,6629,6687,6422,6556,196922
2022-01-17,6478,6546,6452,6512,128262
2022-01-18,6536,6573,6510,6556,73421
2022-01-19,6547,6737,6547,6685,282067
2022-01-20,6680,6684,6499,6570,252399
2022-01-21,6515,6629,6498,6605,46472
2022-01-24,6563,6595,6456,6490,207242
2022-01-25,6476,6476,6285,6357,92876
2022-01-26,6364,6467,6360,6428,65621
2022-01-27,6364,6413,6205,6255,103979
2022-01-28,6262,6310,6133,6201,193272
2022-02-03,6244,6549,6244,6485,121343
2022-02-04,6510,6577,6475,6539,55367
2022-02-07,6536,6577,6466,6556,52604
2022-02-08,6618,6657,6506,6548,86831
2022-02-09,6556,6624,6556,6624,123249
2022-02-10,6625,6625,6524,6561,116720
2022-02-11,6536,6558,6439,6507,73640
2022-02-14,6408,6452,6350,6388,62578
2022-02-15,6404,6412,6262,6277,63104
2022-02-16,6319,6382,6293,6361,31845
2022-02-17,6403,6470,6354,6436,45686
2022-02-18,6373,6426,6359,6410,15803
2022-02-21,6355,6391,6324,6330,26229
2022-02-22,6320,6320,6173,6175,69348
2022-02-23,6240,6288,6230,6250,33749
2022-02-24,6213,6243,6096,6157,87075
2022-02-25,6166,6193,6152,6162,11893
2022-02-28,6151,6160,6093,6131,36182
2022-03-02,6080,6085,5934,5967,76599
2022-03-03,5983,6059,5970,6060,48695
2022-03-04,6031,6031,5965,6024,18628
2022-03-07,5953,5953,5807,5834,63606
2022-03-08,5778,5805,5752,5776,43829
2022-03-10,5872,5926,5867,5927,21714
2022-03-11,5926,5992,5904,5976,60654
2022-03-14,5965,6045,5947,6024,101049
2022-03-15,6032,6085,6014,6033,95658
2022-03-16,6053,6067,5969,6046,226588
2022-03-17,6075,6155,6075,6104,200132
2022-03-18,6091,6206,6082,6194,158132
2022-03-21,6194,6237,6179,6194,246733
2022-03-22,6231,6369,6221,6370,188526
2022-03-23,6348,6498,6348,6477,382277
2022-03-24,6452,6487,6407,6458,283995
2022-03-25,6457,6494,6445,6455,164152
2022-03-28,6444,6629,6439,6627,360246
2022-03-29,6640,6684,6551,6601,222036
2022-03-30,6607,6625,6505,6556,238559
2022-03-31,6550,6799,6550,6760,543405
2022-04-01,6714,6816,6696,6800,203878
2022-04-04,6759,6831,6746,6778,236252
2022-04-05,6765,6773,6627,6708,241331
2022-04-06,6733,6897,6733,6876,686080
2022-04-07,6856,6961,6820,6866,397623
2022-04-08,6843,6853,6737,6778,417378
2022-04-11,6760,6859,6747,6859,283701
2022-04-12,6812,6874,6781,6791,281889
2022-04-13,6799,6812,6737,6760,237768
2022-04-14,6760,6839,6746,6805,218471
2022-04-15,6785,6785,6679,6694,264420
2022-04-18,6680,6689,6635,6668,222134
2022-04-19,6680,6719,6666,6703,123312
2022-04-20,6675,6728,6656,6676,178515
2022-04-21,6689,6719,6680,6712,162758
2022-04-22,6684,6843,6680,6778,418065
2022-04-25,6732,6755,6675,6676,174669
2022-04-26,6688,6688,6581,6601,143450
2022-04-27,6538,6538,6436,6504,237046
2022-04-28,6557,6580,6526,6577,130490
2022-04-29,6568,6599,6530,6568,62895
2022-05-02,6516,6552,6420,6485,171578
2022-05-03,6475,6503,6461,6462,105552
2022-05-04,6470,6534,6466,6513,281100
2022-05-06,6475,6521,6415,6513,267468
2022-05-09,6471,6494,6337,6352,160163
2022-05-10,6319,6319,6154,6265,252005
2022-05-11,6195,6195,6039,6049,332855
2022-05-12,6039,6222,6029,6109,237170
2022-05-13,6144,6198,6043,6154,195876
2022-05-16,6191,6242,6168,6210,170069
2022-05-17,6194,6226,6190,6218,88659
2022-05-18,6222,6273,6214,6242,98337
2022-05-19,6145,6209,6117,6150,202710
