Date,Open,High,Low,Close
2022-01-09,39380,39611,36907,37843
2022-01-16,37659,38235,36864,38183
2022-01-23,38333,38642,36047,36280
2022-01-30,35974,36510,33975,35696
2022-02-06,36582,36582,35634,36064
2022-02-13,36056,36056,34582,35111
2022-02-20,34381,35738,33693,35307
2022-02-27,34697,35045,33763,34530
2022-03-06,34367,35807,34106,35243
2022-03-13,34475,34790,33413,34113
2022-03-20,33908,35492,32923,35440
2022-03-27,35551,36598,35251,36132
2022-04-03,36122,37034,35674,35749
2022-04-10,35522,36216,34500,35144
2022-04-17,34976,35432,34362,34845
2022-04-24,34672,36662,34564,36084
2022-05-01,35473,35664,34590,35191
2022-05-08,34675,35522,34125,34230
2022-05-15,34052,34723,32678,34701
2022-05-22,35215,35506,34130,34973
2022-05-29,35110,35253,33292,33621
2022-06-05,34145,34427,33858,33952
2022-06-12,33784,33789,32386,32526
2022-06-19,31602,31652,29071,29523
2022-06-26,29775,29775,26551,27503
2022-07-03,27808,28432,26095,26185
2022-07-10,26183,27567,25584,27131
2022-07-17,27129,27456,25807,26849
2022-07-24,27303,28290,26992,27810
2022-07-31,27482,28528,27482,28083
2022-08-07,28230,28230,27332,27919
2022-08-14,27691,27696,26189,27290
2022-08-21,27551,28100,27314,27568
2022-08-28,27105,27780,26264,27315
2022-09-04,26318,27368,26185,26235
2022-09-11,26169,26348,25411,25432
2022-09-18,25600,26342,25189,25333
2022-09-25,25291,25690,23713,23768
2022-10-02,23376,23391,21393,21964
2022-10-09,22568,24401,22489,24040
2022-10-16,23390,24080,23063,24080
2022-10-23,23657,24466,23035,23154
2022-10-30,23602,24520,22841,22896
2022-11-06,23225,23379,22413,22851
2022-11-13,22983,25570,22983,25482
2022-11-20,25550,26139,24966,25387
2022-11-27,25277,25337,24338,24788
2022-12-04,24580,25244,24079,24323
2022-12-11,24271,24564,23301,23836
2022-12-18,23627,23974,23025,23174
2022-12-25,23044,23459,22533,22539
2023-01-01,22538,23008,21830,21945
2023-01-08,21943,23533,21152,23435
2023-01-15,23813,24321,23618,23985
2023-01-22,23985,24391,23568,24184
2023-01-29,24727,25406,24712,25244
2023-02-05,25213,25857,24724,25392
2023-02-12,25262,26298,24833,25952
2023-02-19,25818,26585,25432,26022
2023-02-26,25996,26332,25298,25808
2023-03-05,25467,25872,25224,25502
2023-03-12,25724,26035,24540,24595
2023-03-19,24595,25475,23375,25422
2023-03-26,25477,27094,25224,26977
2023-04-02,27124,29518,26634,28860
2023-04-09,29384,29384,27349,28672
2023-04-16,28845,29210,28265,28474
2023-04-23,28408,28408,27419,27919
2023-04-30,27830,27840,26532,27466
2023-05-07,27645,27904,27256,27426
2023-05-14,27720,27875,26647,26942
2023-05-21,26796,29382,26312,29353
2023-05-28,29462,30540,28793,30116
2023-06-04,30800,31264,29946,30566
2023-06-11,30535,31479,29932,31479
2023-06-18,31434,32567,31090,32418
2023-06-25,32282,32642,31444,31599
2023-07-02,31463,32712,31349,32218
2023-07-09,32392,33106,30940,31050
2023-07-16,31000,34548,30416,33860
2023-07-23,33481,34654,33086,33471
2023-07-30,33345,35212,32098,35178
2023-08-06,35498,35498,33041,33895
2023-08-13,33595,34394,32033,32642
2023-08-20,32267,33721,31764,33227
2023-08-27,33271,34170,32183,32363
2023-09-03,32532,34629,32243,34455
2023-09-10,34689,34744,32672,32897
2023-09-17,32797,33820,32298,33541
2023-09-24,32842,33087,30775,31399
2023-10-01,30975,31484,30511,31145
2023-10-08,30550,31609,30500,31265
2023-10-15,31533,32747,30794,32373
2023-10-22,32073,33071,31089,31529
2023-10-29,31424,32542,30481,30651
2023-11-05,30606,32227,29562,31998
2023-11-12,32657,33945,32123,33446
2023-11-19,33426,34419,32662,34020
2023-11-26,33805,34569,33596,33651
2023-12-03,33565,34944,33555,34744
2023-12-10,34794,34799,33072,33990
2023-12-17,34279,35543,33805,35059
2023-12-24,35193,36097,35048,35613
2023-12-31,35812,36251,35298,36217
