Date,Open,High,Low,Close
2022-01-09,10150,10175,9395,9535
2022-01-16,9405,9550,9080,9145
2022-01-23,9250,9255,8540,8570
2022-01-30,8465,8490,8005,8210
2022-02-06,8595,8680,8500,8605
2022-02-13,8605,8940,8490,8625
2022-02-20,8400,8600,8180,8300
2022-02-27,8060,8140,7590,8040
2022-03-06,8040,8285,7935,8055
2022-03-13,7935,7950,7590,7860
2022-03-20,7845,8090,7535,7970
2022-03-27,8100,8570,8100,8540
2022-04-03,8530,8720,8470,8515
2022-04-10,8480,8645,8135,8220
2022-04-17,8130,8130,7790,7830
2022-04-24,7830,8030,7540,7625
2022-05-01,7445,7605,7245,7560
2022-05-08,7390,7460,7200,7265
2022-05-15,7100,7175,6590,6740
2022-05-22,6960,6960,6585,6720
2022-05-29,6810,6810,6375,6715
2022-06-05,6890,7075,6780,7075
2022-06-12,7075,7075,6840,6895
2022-06-19,6765,6880,6180,6220
2022-06-26,6300,6675,6250,6665
2022-07-03,6760,6850,6330,6365
2022-07-10,6385,6785,6355,6770
2022-07-17,6770,6790,6435,6610
2022-07-24,6660,7050,6645,7000
2022-07-31,6930,7060,6725,7050
2022-08-07,7095,7380,7085,7350
2022-08-14,7345,7460,7125,7405
2022-08-21,7435,7600,7435,7550
2022-08-28,7410,7465,7235,7410
2022-09-04,7070,7160,6865,6940
2022-09-11,6940,7075,6850,7070
2022-09-18,7205,7405,6885,6925
2022-09-25,6885,6935,6600,6670
2022-10-02,6570,6865,6480,6670
2022-10-09,6745,7020,6700,6875
2022-10-16,6700,6700,6330,6515
2022-10-23,6490,6695,6305,6590
2022-10-30,6700,6830,6430,6530
2022-11-06,6665,6720,6190,6235
2022-11-13,6225,6405,5900,6265
2022-11-20,6380,6440,6190,6325
2022-11-27,6355,6490,6310,6415
2022-12-04,6455,6455,6125,6350
2022-12-11,6255,6345,6055,6165
2022-12-18,6135,6285,5975,6010
2022-12-25,6000,6000,5650,5675
2023-01-01,5680,5715,5465,5485
2023-01-08,5490,5730,5490,5585
2023-01-15,5645,5855,5600,5840
2023-01-22,5880,5950,5740,5795
2023-01-29,5950,6180,5930,6150
2023-02-05,6180,6435,5975,6430
2023-02-12,6395,6610,6355,6460
2023-02-19,6455,6820,6330,6630
2023-02-26,6575,6575,6360,6480
2023-03-05,6480,6515,6345,6395
2023-03-12,6400,6665,6395,6485
2023-03-19,6470,6770,6090,6750
2023-03-26,6775,6845,6620,6805
2023-04-02,6850,6920,6660,6860
2023-04-09,6935,7085,6870,6955
2023-04-16,6920,7035,6835,6905
2023-04-23,6905,7025,6860,6960
2023-04-30,6960,6970,6780,6915
2023-05-07,6950,7010,6770,6780
2023-05-14,6830,7230,6830,7210
2023-05-21,7200,7585,7110,7500
2023-05-28,7500,7780,7310,7720
2023-06-04,7800,8055,7750,7950
2023-06-11,7995,7995,7700,7805
2023-06-18,7805,8150,7805,8080
2023-06-25,8080,8115,7890,8040
2023-07-02,8040,8175,7850,8155
2023-07-09,8200,8270,8015,8120
2023-07-16,8065,8305,8020,8265
2023-07-23,8250,8420,8150,8240
2023-07-30,8235,8235,8055,8200
2023-08-06,8280,8460,8130,8300
2023-08-13,8300,8325,8060,8100
2023-08-20,8100,8180,7910,7920
2023-08-27,7920,8430,7920,8045
2023-09-03,8095,8435,8040,8395
2023-09-10,8410,8555,8360,8385
2023-09-17,8390,8440,8275,8370
2023-09-24,8300,8300,7855,7970
2023-10-01,7980,8040,7950,7970
2023-10-08,8000,8140,7950,8095
2023-10-15,8200,8465,8150,8440
2023-10-22,8320,8450,8095,8095
2023-10-29,8135,8210,7755,7855
2023-11-05,7920,8260,7880,8180
2023-11-12,8180,8360,8085,8340
2023-11-19,8480,8670,8455,8530
2023-11-26,8520,8710,8460,8705
2023-12-03,8705,8705,8560,8645
2023-12-10,8640,8680,8475,8585
2023-12-17,8610,8930,8610,8800
2023-12-24,8900,9050,8870,8970
2023-12-31,9000,9015,8960,8995
