Date,Open,High,Low,Close
2022-01-09,7149,7153,6868,6958
2022-01-16,6948,7182,6913,7069
2022-01-23,7030,7040,6865,6893
2022-01-30,6874,6874,6408,6550
2022-02-06,6615,6821,6615,6782
2022-02-13,6812,6996,6734,6937
2022-02-20,6870,6956,6737,6906
2022-02-27,6829,6918,6734,6836
2022-03-06,6852,7000,6803,6950
2022-03-13,6896,6896,6659,6744
2022-03-20,6747,6913,6627,6893
2022-03-27,6910,6927,6808,6867
2022-04-03,6865,6988,6825,6989
2022-04-10,6992,7045,6860,6893
2022-04-17,6891,6974,6856,6862
2022-04-24,6857,6880,6755,6779
2022-05-01,6730,6730,6518,6658
2022-05-08,6606,6662,6512,6527
2022-05-15,6484,6498,6073,6224
2022-05-22,6260,6331,6121,6285
2022-05-29,6298,6447,6251,6434
2022-06-05,6475,6521,6414,6434
2022-06-12,6400,6400,6200,6252
2022-06-19,6153,6186,5658,5780
2022-06-26,5775,5775,5416,5598
2022-07-03,5644,5659,5430,5468
2022-07-10,5486,5580,5378,5482
2022-07-17,5475,5475,5024,5146
2022-07-24,5191,5597,5191,5561
2022-07-31,5541,5742,5518,5729
2022-08-07,5710,5785,5547,5762
2022-08-14,5722,5877,5667,5836
2022-08-21,5886,5886,5695,5729
2022-08-28,5692,5695,5486,5617
2022-09-04,5485,5559,5397,5412
2022-09-11,5411,5476,5271,5300
2022-09-18,5365,5458,5257,5309
2022-09-25,5323,5397,5094,5118
2022-10-02,5047,5047,4712,4731
2022-10-09,4762,4855,4729,4848
2022-10-16,4776,4865,4628,4838
2022-10-23,4780,4973,4632,4642
2022-10-30,4743,4902,4617,4879
2022-11-06,4938,4943,4767,4899
2022-11-13,4889,5412,4889,5394
2022-11-20,5397,5425,5266,5281
2022-11-27,5290,5551,5211,5486
2022-12-04,5468,5672,5379,5570
2022-12-11,5570,5580,5383,5501
2022-12-18,5495,5524,5401,5421
2022-12-25,5411,5555,5401,5514
2023-01-01,5514,5593,5345,5346
2023-01-08,5392,5621,5108,5598
2023-01-15,5649,5891,5612,5892
2023-01-22,5892,6073,5878,6004
2023-01-29,6078,6129,6017,6084
2023-02-05,6035,6180,5906,6084
2023-02-12,6083,6167,5915,6065
2023-02-19,6064,6138,5962,6060
2023-02-26,6045,6143,5925,6014
2023-03-05,5981,6088,5925,5935
2023-03-12,5976,5994,5701,5767
2023-03-19,5766,5854,5485,5570
2023-03-26,5602,5663,5518,5547
2023-04-02,5547,5655,5462,5627
2023-04-09,5644,5952,5513,5640
2023-04-16,5620,5985,5602,5925
2023-04-23,5924,5988,5874,5907
2023-04-30,5924,5924,5537,5697
2023-05-07,5702,5721,5576,5639
2023-05-14,5649,5856,5649,5818
2023-05-21,5817,5841,5735,5828
2023-05-28,5827,6006,5817,5861
2023-06-04,5904,6006,5861,6002
2023-06-11,6035,6078,5987,6050
2023-06-18,6049,6054,5885,5919
2023-06-25,5885,5918,5692,5702
2023-07-02,5712,5827,5687,5770
2023-07-09,5749,5832,5499,5567
2023-07-16,5576,5866,5542,5857
2023-07-23,5779,5837,5663,5712
2023-07-30,5711,5711,5459,5687
2023-08-06,5701,5914,5682,5871
2023-08-13,5876,6025,5813,5871
2023-08-20,5865,5909,5658,5741
2023-08-27,5740,5827,5721,5794
2023-09-03,5832,5963,5813,5881
2023-09-10,5865,5952,5808,5934
2023-09-17,5934,6160,5895,6117
2023-09-24,6073,6150,5856,5905
2023-10-01,5919,5957,5745,5774
2023-10-08,5760,5760,5571,5649
2023-10-15,5697,5895,5697,5847
2023-10-22,5822,5909,5725,5779
2023-10-29,5658,5658,5412,5518
2023-11-05,5518,5828,5479,5828
2023-11-12,5870,6156,5870,6035
2023-11-19,6107,6204,6030,6137
2023-11-26,6151,6160,6088,6117
2023-12-03,6116,6150,6025,6045
2023-12-10,6054,6267,6054,6243
2023-12-17,6214,6402,6214,6354
2023-12-24,6353,6431,6271,6335
2023-12-31,6335,6456,6306,6456
