Date,Open,High,Low,Close
2022-01-09,5680,5980,5610,5880
2022-01-16,5850,5960,5640,5670
2022-01-23,5630,5690,5350,5520
2022-01-30,5520,5580,5020,5180
2022-02-06,5250,5450,5230,5440
2022-02-13,5410,5660,5350,5470
2022-02-20,5320,5570,5200,5550
2022-02-27,5460,5990,5420,5750
2022-03-06,5610,6180,5600,6020
2022-03-13,5940,6040,5720,5860
2022-03-20,5670,5900,5500,5530
2022-03-27,5560,5740,5520,5690
2022-04-03,5700,5790,5590,5630
2022-04-10,5620,5690,5400,5450
2022-04-17,5430,6300,5410,6240
2022-04-24,6250,6450,6050,6150
2022-05-01,6020,6210,5960,6060
2022-05-08,6000,6090,5780,5840
2022-05-15,5810,5820,5540,5660
2022-05-22,5670,5720,5430,5580
2022-05-29,5620,5790,5510,5770
2022-06-05,5830,5960,5760,5930
2022-06-12,5930,6070,5880,5970
2022-06-19,5870,5900,5400,5700
2022-06-26,5770,6230,5540,5810
2022-07-03,5860,6150,5850,5950
2022-07-10,5980,5980,5420,5500
2022-07-17,5540,5550,5180,5260
2022-07-24,5280,5490,5280,5410
2022-07-31,5420,5630,5370,5620
2022-08-07,5620,5990,5600,5790
2022-08-14,5750,6140,5730,6020
2022-08-21,6020,6120,5870,6010
2022-08-28,5960,6310,5840,6150
2022-09-04,6010,6150,5660,5660
2022-09-11,5660,5900,5650,5660
2022-09-18,5750,5780,5510,5580
2022-09-25,5580,5940,5480,5800
2022-10-02,5760,5760,5260,5310
2022-10-09,5400,5530,5320,5490
2022-10-16,5390,5470,5050,5150
2022-10-23,5080,5270,5030,5080
2022-10-30,5160,5330,5000,5290
2022-11-06,5290,5410,5100,5330
2022-11-13,5300,5570,5260,5520
2022-11-20,5540,5560,5320,5330
2022-11-27,5170,5280,5070,5190
2022-12-04,5190,5270,5080,5100
2022-12-11,5110,5170,5050,5140
2022-12-18,5140,5210,5090,5160
2022-12-25,5140,5210,5070,5150
2023-01-01,5170,5250,5070,5110
2023-01-08,5130,5170,4790,5000
2023-01-15,5040,5180,5020,5140
2023-01-22,5160,5160,5050,5130
2023-01-29,5160,5310,5130,5260
2023-02-05,5280,5950,5220,5840
2023-02-12,5830,5860,5410,5680
2023-02-19,5650,5910,5630,5760
2023-02-26,5760,5900,5640,5770
2023-03-05,5720,5730,5390,5400
2023-03-12,5420,5450,5020,5040
2023-03-19,5000,5060,4875,4910
2023-03-26,4935,5090,4910,4935
2023-04-02,4940,5220,4875,5170
2023-04-09,5260,5420,5160,5240
2023-04-16,5230,5760,5130,5660
2023-04-23,5670,5840,5590,5710
2023-04-30,5700,5970,5530,5680
2023-05-07,5680,5690,5350,5350
2023-05-14,5390,5720,5360,5470
2023-05-21,5470,5750,5410,5680
2023-05-28,5710,6300,5710,6100
2023-06-04,6130,6300,6020,6180
2023-06-11,6250,6620,6220,6470
2023-06-18,6480,6960,6410,6890
2023-06-25,6920,6990,6570,6620
2023-07-02,6620,6760,6510,6670
2023-07-09,6730,7190,6600,7100
2023-07-16,7100,8500,7100,8310
2023-07-23,8320,8770,8160,8590
2023-07-30,8600,8950,8100,8890
2023-08-06,8940,9470,8660,8910
2023-08-13,8870,9320,8830,9160
2023-08-20,9080,9160,8150,8310
2023-08-27,8300,8430,8030,8210
2023-09-03,8300,8880,8220,8340
2023-09-10,8310,8550,8140,8230
2023-09-17,8270,8620,8210,8540
2023-09-24,8550,8680,7820,8050
2023-10-01,8000,8130,7700,7840
2023-10-08,7750,7750,7040,7190
2023-10-15,7230,7870,7220,7700
2023-10-22,7670,8100,7260,7360
2023-10-29,7300,7720,7080,7190
2023-11-05,7260,7410,6810,7260
2023-11-12,7390,7530,6990,7150
2023-11-19,7230,7610,7050,7400
2023-11-26,7430,8060,7400,7630
2023-12-03,7670,8300,7570,8130
2023-12-10,8220,8300,7870,7890
2023-12-17,7920,8040,7670,7960
2023-12-24,7900,7900,7260,7500
2023-12-31,7570,7750,7450,7750
