Date,Open,High,Low,Close
2022-01-09,32150,33150,28500,29550
2022-01-16,29550,30500,26500,26850
2022-01-23,26700,30400,23550,25250
2022-01-30,25250,28000,22850,23900
2022-02-06,24200,26200,24150,24950
2022-02-13,25000,27700,23800,24800
2022-02-20,24200,25250,23050,24000
2022-02-27,23650,31200,22950,29050
2022-03-06,30600,41800,29500,38250
2022-03-13,39050,54000,37550,47250
2022-03-20,45200,46650,36100,40850
2022-03-27,41450,42700,37800,41800
2022-04-03,40600,43000,36600,37700
2022-04-10,37300,38800,35050,35900
2022-04-17,35350,39600,32150,33100
2022-04-24,32600,35100,31350,32000
2022-05-01,31050,31750,29300,30650
2022-05-08,29900,30400,27900,28300
2022-05-15,27850,29200,26700,27850
2022-05-22,28050,29600,27600,28250
2022-05-29,28550,29650,27250,27700
2022-06-05,27950,31150,27700,28150
2022-06-12,28000,28200,26300,26450
2022-06-19,25750,26300,22000,23250
2022-06-26,23300,24700,19900,21800
2022-07-03,21900,24250,20350,20850
2022-07-10,20900,24950,20900,24600
2022-07-17,25050,28000,24600,27300
2022-07-24,27600,37500,26950,31600
2022-07-31,31600,31650,28050,28300
2022-08-07,28300,28650,27050,28400
2022-08-14,28500,29350,27500,29200
2022-08-21,29600,29750,28000,28350
2022-08-28,27800,28600,25600,28200
2022-09-04,27400,28850,26500,26500
2022-09-11,26350,26900,24250,24500
2022-09-18,24650,25400,21850,22750
2022-09-25,22800,23200,20600,20650
2022-10-02,20100,22000,19700,19900
2022-10-09,20000,21500,19750,20050
2022-10-16,19600,20250,18400,20000
2022-10-23,19400,22150,19350,19800
2022-10-30,20400,21500,20250,20600
2022-11-06,20900,22350,20350,20650
2022-11-13,20800,22650,20700,22650
2022-11-20,22650,32000,22400,26100
2022-11-27,26100,26100,22850,23000
2022-12-04,21900,25000,20800,22600
2022-12-11,22450,23100,21250,22500
2022-12-18,22600,24000,22250,23350
2022-12-25,23450,23650,21350,21500
2023-01-01,21650,22150,20350,21150
2023-01-08,21150,21600,19800,20250
2023-01-15,20400,21250,20250,21000
2023-01-22,21000,21850,20050,20650
2023-01-29,20650,21250,20300,21150
2023-02-05,21350,21950,20650,21800
2023-02-12,21800,22150,21150,21450
2023-02-19,21750,22000,20050,20600
2023-02-26,20400,21150,20150,20300
2023-03-05,20300,20300,19130,19510
2023-03-12,19610,20600,18650,18870
2023-03-19,19640,23200,16750,18630
2023-03-26,18630,18930,17390,17800
2023-04-02,17930,19200,17400,18010
2023-04-09,17910,19060,17570,18700
2023-04-16,18700,22950,18190,21500
2023-04-23,22000,22050,18570,18630
2023-04-30,18630,18820,17650,18050
2023-05-07,18010,18550,17600,18360
2023-05-14,18270,18670,16920,17220
2023-05-21,17220,17370,16350,17000
2023-05-28,17030,17890,16980,17100
2023-06-04,17340,17360,16850,17220
2023-06-11,17250,17510,16870,17170
2023-06-18,17220,17590,16600,16620
2023-06-25,16620,17820,15830,16080
2023-07-02,16000,16750,15570,15900
2023-07-09,15920,16480,14900,15190
2023-07-16,15190,16340,15030,16240
2023-07-23,16200,16450,15700,16210
2023-07-30,16300,22800,13500,16990
2023-08-06,16950,22000,16940,19750
2023-08-13,19520,19980,17950,19100
2023-08-20,19100,19560,17390,17510
2023-08-27,17600,18490,16630,17170
2023-09-03,17360,18170,17010,17370
2023-09-10,17370,17740,16700,16880
2023-09-17,16790,18100,16020,16700
2023-09-24,16880,17200,14800,15780
2023-10-01,15780,15900,15000,15400
2023-10-08,15400,15400,14350,14650
2023-10-15,14990,15000,13880,13910
2023-10-22,14340,14700,9560,11670
2023-10-29,11500,12350,11160,11730
2023-11-05,11550,12220,11470,12130
2023-11-12,12500,13910,12300,12740
2023-11-19,12840,12970,12300,12630
2023-11-26,12630,13250,12530,13010
2023-12-03,13000,13090,12420,12780
2023-12-10,12740,14670,12540,13270
2023-12-17,13170,13500,12660,13140
2023-12-24,13050,13480,12840,13340
2023-12-31,13480,13670,13070,13520
