Date,Open,High,Low,Close
2022-01-09,5631,5670,5492,5546
2022-01-16,5539,5650,5499,5499
2022-01-23,5499,5519,5334,5335
2022-01-30,5374,5427,4807,5032
2022-02-06,5091,5321,5038,5322
2022-02-13,5321,5585,5268,5414
2022-02-20,5400,5894,5170,5565
2022-02-27,5519,5611,5420,5480
2022-03-06,5499,5677,5400,5644
2022-03-13,5618,5664,5354,5651
2022-03-20,5657,5723,5539,5664
2022-03-27,5736,5993,5730,5842
2022-04-03,5848,5953,5762,5934
2022-04-10,5973,6019,5716,5750
2022-04-17,5716,5861,5703,5809
2022-04-24,5795,6210,5769,6066
2022-05-01,6065,6151,5914,6020
2022-05-08,6000,6052,5822,5849
2022-05-15,5835,5861,5578,5677
2022-05-22,5690,5822,5492,5546
2022-05-29,5578,5578,5440,5513
2022-06-05,5532,5624,5492,5611
2022-06-12,5598,5716,5532,5631
2022-06-19,5571,5598,5176,5302
2022-06-26,5367,5367,4972,5071
2022-07-03,5124,5189,5038,5091
2022-07-10,5104,5189,5018,5085
2022-07-17,5091,5124,4847,4894
2022-07-24,4933,5091,4880,5052
2022-07-31,5038,5176,5031,5091
2022-08-07,5077,5196,5038,5144
2022-08-14,5143,5301,5104,5216
2022-08-21,5282,5288,5110,5137
2022-08-28,5084,5236,4926,5131
2022-09-04,5045,5157,4913,4926
2022-09-11,4966,4972,4807,4847
2022-09-18,4906,4985,4807,4828
2022-09-25,4893,4939,4458,4465
2022-10-02,4386,4478,4221,4222
2022-10-09,4241,4419,4221,4255
2022-10-16,4208,4281,3958,4209
2022-10-23,4202,4386,4136,4261
2022-10-30,4287,4439,4215,4274
2022-11-06,4287,4373,4195,4373
2022-11-13,4327,4616,4287,4538
2022-11-20,4537,4649,4504,4577
2022-11-27,4623,4630,4472,4544
2022-12-04,4518,4735,4432,4624
2022-12-11,4630,4676,4386,4564
2022-12-18,4584,4702,4544,4663
2022-12-25,4643,4728,4616,4643
2023-01-01,4630,4794,4432,4433
2023-01-08,4452,4504,4202,4446
2023-01-15,4458,4676,4452,4637
2023-01-22,4630,4669,4518,4624
2023-01-29,4623,4689,4584,4656
2023-02-05,4649,4886,4584,4821
2023-02-12,4788,4840,4630,4696
2023-02-19,4676,4781,4498,4505
2023-02-26,4498,4794,4472,4775
2023-03-05,0,0,0,4775
2023-03-12,0,0,0,4775
2023-03-19,0,0,0,4775
2023-03-26,0,0,0,4775
2023-04-02,0,0,0,4775
2023-04-09,0,0,0,4775
2023-04-16,4775,4970,4035,4120
2023-04-23,4130,4250,4010,4220
2023-04-30,4215,4300,4100,4180
2023-05-07,4175,4190,4090,4095
2023-05-14,4085,4130,3940,3945
2023-05-21,3940,3970,3815,3855
2023-05-28,3845,3860,3605,3620
2023-06-04,3625,3665,3540,3655
2023-06-11,3655,3870,3610,3830
2023-06-18,3830,3970,3615,3620
2023-06-25,3630,3695,3510,3535
2023-07-02,3535,3640,3500,3640
2023-07-09,3640,3705,3495,3555
2023-07-16,3550,3590,3495,3565
2023-07-23,3550,3585,3420,3490
2023-07-30,3490,3490,3010,3235
2023-08-06,3235,3360,3180,3335
2023-08-13,3335,3655,3295,3625
2023-08-20,3660,3780,3495,3515
2023-08-27,3515,3610,3405,3585
2023-09-03,3560,3745,3560,3720
2023-09-10,3705,3880,3610,3775
2023-09-17,3785,4120,3655,3670
2023-09-24,3670,3715,3425,3440
2023-10-01,3430,3445,3355,3435
2023-10-08,3390,3450,3350,3420
2023-10-15,3405,3425,3365,3395
2023-10-22,3400,3425,3315,3335
2023-10-29,3330,3465,3290,3395
2023-11-05,3395,3590,3395,3550
2023-11-12,3580,3925,3495,3695
2023-11-19,3700,3700,3575,3655
2023-11-26,3655,3880,3625,3815
2023-12-03,3820,3875,3690,3785
2023-12-10,3800,3800,3655,3675
2023-12-17,3675,3705,3640,3650
2023-12-24,3675,3820,3645,3805
2023-12-31,3830,3830,3600,3640
