Date,Open,High,Low,Close
2022-01-09,53200,53500,51900,52600
2022-01-16,52600,53400,52500,53000
2022-01-23,53000,53500,52800,53300
2022-01-30,53200,53600,52000,53300
2022-02-06,53300,54400,53300,54300
2022-02-13,54600,55800,53800,55000
2022-02-20,54600,54600,52700,53000
2022-02-27,53000,54500,52500,53200
2022-03-06,53200,53700,52900,53700
2022-03-13,53700,54000,52900,53500
2022-03-20,53000,53900,53000,53900
2022-03-27,53900,54000,53200,53600
2022-04-03,53600,54400,53600,54400
2022-04-10,54600,55200,54100,54900
2022-04-17,54900,56000,54700,55400
2022-04-24,55400,56800,55100,56000
2022-05-01,55600,56300,54200,55000
2022-05-08,54200,55000,53600,54000
2022-05-15,53700,53900,51000,52500
2022-05-22,52900,53100,50000,51500
2022-05-29,51900,52800,51200,51700
2022-06-05,51700,53200,51700,53100
2022-06-12,53100,53100,51000,51100
2022-06-19,50800,50900,47050,47600
2022-06-26,47750,48250,43650,45400
2022-07-03,45850,47000,45000,45650
2022-07-10,45750,47800,45750,46650
2022-07-17,46550,46800,44900,46200
2022-07-24,46350,47900,45850,47550
2022-07-31,47550,48250,47350,47850
2022-08-07,47950,48300,47350,48050
2022-08-14,48000,48050,46800,47400
2022-08-21,47850,48000,46750,47300
2022-08-28,47000,47100,45000,45250
2022-09-04,45150,45750,43700,45050
2022-09-11,45050,45500,44200,44250
2022-09-18,44800,44800,43150,43150
2022-09-25,43150,44100,40850,41000
2022-10-02,40600,40700,38450,39450
2022-10-09,39600,40250,39150,39200
2022-10-16,39200,39200,36750,37500
2022-10-23,37250,39100,37050,37550
2022-10-30,37600,37850,36650,37350
2022-11-06,37350,39500,37000,37950
2022-11-13,37950,40800,37950,40150
2022-11-20,40350,41950,40150,41300
2022-11-27,41100,41500,39550,39900
2022-12-04,39900,40750,39300,40750
2022-12-11,40750,41500,40500,41200
2022-12-18,41100,41350,39550,39550
2022-12-25,39600,40750,39550,40350
2023-01-01,40350,40900,39050,39250
2023-01-08,39250,40000,38150,38900
2023-01-15,39300,40000,38900,39600
2023-01-22,39600,40050,39450,39800
2023-01-29,40150,41300,39950,41200
2023-02-05,41500,42200,40900,42000
2023-02-12,42400,42400,41650,41700
2023-02-19,41700,42400,41500,41950
2023-02-26,41850,42550,41600,42350
2023-03-05,42050,42350,41550,41700
2023-03-12,41600,43200,41600,42650
2023-03-19,42050,42050,39800,40450
2023-03-26,40700,40950,40000,40900
2023-04-02,40900,41600,40500,41550
2023-04-09,41900,42200,41350,42100
2023-04-16,42100,42950,41100,42700
2023-04-23,42950,44700,42250,44650
2023-04-30,44650,46000,43800,44450
2023-05-07,44450,44450,43100,44300
2023-05-14,44150,45400,44000,44850
2023-05-21,45000,49650,44700,48550
2023-05-28,48550,52500,48200,49700
2023-06-04,50600,50600,47950,50000
2023-06-11,50000,50000,48250,49100
2023-06-18,49500,49600,45650,47450
2023-06-25,48450,49400,46650,47300
2023-07-02,48000,48600,46950,47550
2023-07-09,47600,47700,43800,44500
2023-07-16,44350,44800,43400,44000
2023-07-23,44500,44800,42100,44750
2023-07-30,44850,45750,41850,45650
2023-08-06,46100,47200,45600,46050
2023-08-13,46050,47600,45100,47400
2023-08-20,47850,57000,47400,55600
2023-08-27,56800,59000,55800,57000
2023-09-03,56600,57300,53900,54700
2023-09-10,54600,55000,51400,53300
2023-09-17,53300,55800,51800,54200
2023-09-24,54200,56500,52300,53100
2023-10-01,53300,56700,53000,55700
2023-10-08,55800,57900,54400,55700
2023-10-15,55800,56300,51300,52800
2023-10-22,52700,52900,48750,50100
2023-10-29,50100,55100,49600,54300
2023-11-05,53800,55900,51200,55400
2023-11-12,55300,56900,53400,56900
2023-11-19,57000,60900,54400,59300
2023-11-26,59300,59500,56600,57900
2023-12-03,57900,58100,54400,55000
2023-12-10,54500,55600,52800,53500
2023-12-17,53800,54100,52000,52500
2023-12-24,52200,56600,52100,54400
2023-12-31,54500,55800,53700,54700
