Date,Open,High,Low,Close
2022-01-09,40073,40272,37617,38669
2022-01-16,38388,39009,37574,39010
2022-01-23,39019,39425,36747,37081
2022-01-30,36587,37208,34694,36433
2022-02-06,37138,37412,36396,36808
2022-02-13,36675,36729,35306,35919
2022-02-20,35068,36475,34458,36007
2022-02-27,35649,35752,34449,35215
2022-03-06,35190,36551,34799,35944
2022-03-13,35368,35495,34136,34807
2022-03-20,34468,36256,33580,36257
2022-03-27,36451,37342,36032,37057
2022-04-03,36938,37793,36411,36481
2022-04-10,36376,36957,35230,35886
2022-04-17,35800,36116,35028,35670
2022-04-24,35326,37386,35317,36886
2022-05-01,36288,36456,35265,36003
2022-05-08,35381,36224,34818,34972
2022-05-15,34887,35464,33371,35465
2022-05-22,35808,36203,34886,35717
2022-05-29,35715,36005,33975,34331
2022-06-05,34813,35135,34528,34697
2022-06-12,34694,34694,33047,33162
2022-06-19,32396,32396,29645,30124
2022-06-26,30122,30156,27095,28042
2022-07-03,28312,29001,26641,26711
2022-07-10,26870,28159,26132,27628
2022-07-17,27799,27991,26319,27311
2022-07-24,27809,28865,27571,28383
2022-07-31,28042,29101,28032,28629
2022-08-07,28745,28745,27883,28466
2022-08-14,28277,28316,26734,27810
2022-08-21,28065,28681,27862,28116
2022-08-28,27685,28341,26808,27825
2022-09-04,26830,27941,26634,26749
2022-09-11,26860,26860,25866,25866
2022-09-18,26333,27235,26019,26133
2022-09-25,26246,26550,24485,24495
2022-10-02,24149,24164,22042,22655
2022-10-09,23211,25208,23211,24894
2022-10-16,24120,24875,23814,24875
2022-10-23,24498,25253,23750,23919
2022-10-30,24465,25312,23597,23647
2022-11-06,23911,24152,23124,23603
2022-11-13,23754,26352,23754,26280
2022-11-20,26426,26980,25786,26271
2022-11-27,26215,26215,25121,25614
2022-12-04,25396,26042,24859,25121
2022-12-11,25153,25395,24040,24634
2022-12-18,24419,24810,23789,23938
2022-12-25,23876,24211,23241,23281
2023-01-01,23280,23813,22555,22620
2023-01-08,22856,24300,21845,24228
2023-01-15,24618,25150,24419,24732
2023-01-22,24958,25149,24391,25013
2023-01-29,25549,26239,25549,26182
2023-02-05,26179,26718,25530,26266
2023-02-12,25992,27163,25757,26858
2023-02-19,26732,27582,26254,26981
2023-02-26,26980,27290,26160,26809
2023-03-05,26461,26723,26067,26384
2023-03-12,26438,26885,25342,25502
2023-03-19,25204,26350,24083,26350
2023-03-26,26368,28015,26013,27933
2023-04-02,28074,30482,27541,29936
2023-04-09,29949,29959,28282,29610
2023-04-16,29722,30166,29210,29458
2023-04-23,29435,29435,28232,28939
2023-04-30,28633,28761,27414,28615
2023-05-07,28743,28816,28186,28465
2023-05-14,28707,28772,27529,27768
2023-05-21,27767,30399,27175,30301
2023-05-28,30295,31559,29783,31107
2023-06-04,31792,32290,30967,31699
2023-06-11,31678,32593,30937,32590
2023-06-18,32588,33667,32141,33629
2023-06-25,33579,33788,32400,32848
2023-07-02,32490,33822,32445,33421
2023-07-09,33564,34210,31987,32122
2023-07-16,31827,35718,31435,35008
2023-07-23,34748,35813,34231,34924
2023-07-30,34634,36395,33212,36347
2023-08-06,36579,36768,34165,35201
2023-08-13,34834,35560,33066,33923
2023-08-20,33365,34853,32837,34411
2023-08-27,34569,35206,33275,33664
2023-09-03,33881,35783,33325,35645
2023-09-10,35733,36001,33773,34266
2023-09-17,34061,35022,33390,34809
2023-09-24,34160,34245,31842,32480
2023-10-01,32112,32633,31563,32176
2023-10-08,31558,32762,31558,32346
2023-10-15,32608,33926,31942,33624
2023-10-22,33250,34290,32220,32898
2023-10-29,32558,33708,31574,31953
2023-11-05,31863,33491,30619,33203
2023-11-12,33730,35149,33337,34552
2023-11-19,34731,35647,33775,35140
2023-11-26,34995,35841,34851,34956
2023-12-03,35089,36255,34800,36066
2023-12-10,36011,36041,34263,35185
2023-12-17,35299,36793,34955,36325
2023-12-24,36364,37340,36255,36813
2023-12-31,36982,37564,36519,37530
