Date,Open,High,Low,Close
2022-01-09,7170,7360,7105,7270
2022-01-16,7285,7475,7245,7445
2022-01-23,7445,7475,7295,7360
2022-01-30,7380,7605,7310,7605
2022-02-06,7605,7645,7505,7525
2022-02-13,7550,7775,7475,7630
2022-02-20,7655,7720,7510,7535
2022-02-27,7545,7685,7530,7575
2022-03-06,7580,7630,7505,7620
2022-03-13,7640,8040,7640,7820
2022-03-20,7975,8400,7755,8010
2022-03-27,8015,8140,7965,8125
2022-04-03,8195,8275,7980,7995
2022-04-10,7995,8095,7930,8025
2022-04-17,8025,8245,8000,8045
2022-04-24,8045,8515,8025,8425
2022-05-01,8640,9395,8450,8520
2022-05-08,8465,8690,8435,8675
2022-05-15,8765,8890,8505,8555
2022-05-22,8545,8690,8320,8350
2022-05-29,8350,8655,8335,8610
2022-06-05,8500,8615,8285,8355
2022-06-12,8350,8350,8050,8050
2022-06-19,8140,8175,7770,7775
2022-06-26,7775,7955,7525,7525
2022-07-03,7520,7620,7395,7450
2022-07-10,7470,7560,7335,7480
2022-07-17,7520,7700,7515,7625
2022-07-24,7620,7820,7615,7780
2022-07-31,7820,7975,7710,7965
2022-08-07,7975,8145,7880,8020
2022-08-14,8045,8050,7840,7855
2022-08-21,7855,7940,7815,7845
2022-08-28,7845,8025,7750,7975
2022-09-04,8040,8095,7975,8070
2022-09-11,8070,8115,7895,7905
2022-09-18,7890,8080,7750,8080
2022-09-25,8175,8290,8100,8235
2022-10-02,8260,8290,8170,8270
2022-10-09,8260,8265,7970,8225
2022-10-16,8230,8645,8230,8255
2022-10-23,8255,8625,8210,8535
2022-10-30,8540,9005,8445,9005
2022-11-06,8980,9245,8455,8455
2022-11-13,8465,9040,8440,8845
2022-11-20,8855,8855,8510,8695
2022-11-27,8695,8990,8665,8925
2022-12-04,8995,9185,8570,8700
2022-12-11,8725,8800,8270,8270
2022-12-18,8250,8490,8250,8425
2022-12-25,8430,8870,8430,8850
2023-01-01,8855,8865,8645,8770
2023-01-08,8770,8780,8385,8395
2023-01-15,8395,8550,8270,8280
2023-01-22,8235,8265,8070,8145
2023-01-29,8140,8140,7905,7905
2023-02-05,7950,8470,7950,8175
2023-02-12,8175,8300,7985,8070
2023-02-19,8075,8385,7905,8035
2023-02-26,7980,8105,7865,8080
2023-03-05,8150,8185,7800,7860
2023-03-12,7810,8110,7810,8105
2023-03-19,8150,8185,7945,8125
2023-03-26,8140,8185,7960,8045
2023-04-02,7990,8100,7925,7985
2023-04-09,7910,7950,7660,7660
2023-04-16,7630,7830,7630,7815
2023-04-23,7740,7895,7590,7720
2023-04-30,7720,7990,7720,7855
2023-05-07,7835,7930,7745,7865
2023-05-14,7785,8010,7735,8010
2023-05-21,8000,8205,7850,8170
2023-05-28,8185,8670,8160,8495
2023-06-04,8410,8725,8410,8465
2023-06-11,8435,8820,8390,8750
2023-06-18,8775,8925,8580,8590
2023-06-25,8495,8800,8495,8710
2023-07-02,8740,8825,8615,8665
2023-07-09,8660,8800,8495,8740
2023-07-16,8725,8835,8610,8770
2023-07-23,8810,9070,8775,8890
2023-07-30,8815,9010,8500,8500
2023-08-06,8560,8590,8205,8255
2023-08-13,8460,8530,8245,8500
2023-08-20,8500,8790,8500,8740
2023-08-27,8750,8965,8710,8965
2023-09-03,8965,9000,8600,8815
2023-09-10,8810,8935,8640,8875
2023-09-17,8895,8950,8760,8905
2023-09-24,8910,9030,8815,8815
2023-10-01,8820,8925,8770,8815
2023-10-08,8760,8960,8750,8865
2023-10-15,8860,8990,8715,8855
2023-10-22,8855,9220,8820,9190
2023-10-29,9215,9385,9050,9050
2023-11-05,9050,9275,8990,9275
2023-11-12,9320,9345,9160,9200
2023-11-19,9200,9435,9100,9375
2023-11-26,9325,9380,9135,9235
2023-12-03,9200,9510,9200,9375
2023-12-10,9440,9640,9375,9595
2023-12-17,9615,9815,9460,9750
2023-12-24,9550,9950,9550,9815
2023-12-31,9815,9950,9660,9700
