Date,Open,High,Low,Close,Volume
2022-01-03,54900,55700,54800,55300,635124
2022-01-04,55800,56400,55600,56400,927067
2022-01-05,56400,57100,55800,56600,1429634
2022-01-06,56600,56900,55500,55800,988985
2022-01-07,56000,56100,54800,55700,1193940
2022-01-10,56100,58100,55900,57800,1944937
2022-01-11,58300,60000,58100,60000,3039380
2022-01-12,60100,62000,59600,61900,2905914
2022-01-13,62300,62300,61200,62300,1673509
2022-01-14,62000,63000,60700,62200,1504980
2022-01-17,62000,62100,60800,61200,1391788
2022-01-18,61300,62300,61000,61700,1148864
2022-01-19,61700,63400,61200,61900,1465535
2022-01-20,61900,61900,59300,59500,1735684
2022-01-21,59500,60400,59300,60300,1622020
2022-01-24,60600,60700,57900,58800,1241129
2022-01-25,57900,58400,56100,57100,1693689
2022-01-26,58400,59200,57800,59100,1418196
2022-01-27,58300,59600,57200,58000,1435153
2022-01-28,58500,59700,58000,59500,1509299
2022-02-03,60600,60700,59100,59400,1640427
2022-02-04,60400,61000,59700,60900,1112228
2022-02-07,61300,61400,60200,61200,1267454
2022-02-08,62000,62000,60000,60700,1029338
2022-02-09,62000,63800,61700,63800,2186169
2022-02-10,65200,65500,64000,65500,2290176
2022-02-11,64700,66400,63900,65800,1965423
2022-02-14,64700,65400,63400,64600,1520041
2022-02-15,64500,65100,63600,64500,964595
2022-02-16,64800,64900,63100,64600,1276072
2022-02-17,65200,65900,64600,65100,1244019
2022-02-18,63600,64300,63500,63700,1161226
2022-02-21,62200,63500,62200,63300,782688
2022-02-22,62700,62900,61300,62600,1026730
2022-02-23,63500,63600,62200,62200,833723
2022-02-24,61500,62200,60400,61000,1169608
2022-02-25,60400,60600,58300,58900,2233157
2022-02-28,59400,59700,58500,59700,2120246
2022-03-02,58600,58700,57000,57300,2133467
2022-03-03,57600,58700,57600,58400,1362111
2022-03-04,57700,57800,56500,57500,1282289
2022-03-07,56000,56300,54800,55000,2223787
2022-03-08,53500,54100,53100,53200,2705110
2022-03-10,54900,55100,54000,54600,2565468
2022-03-11,54400,55000,53900,55000,1769792
2022-03-14,54800,56300,54500,55800,1711663
2022-03-15,56200,57400,55900,56700,1854930
2022-03-16,56800,57200,56000,56900,1238650
2022-03-17,58800,59500,57700,57900,2623254
2022-03-18,58000,58100,56500,57500,1880064
2022-03-21,57100,58000,57000,57400,734740
2022-03-22,57600,58800,57500,58600,954488
2022-03-23,59400,61400,59200,61100,1948372
2022-03-24,60100,61500,59800,61400,1651104
2022-03-25,61300,61300,60200,60900,1298634
2022-03-28,60000,61500,59500,61200,1188794
2022-03-29,61200,61700,60200,60600,1333984
2022-03-30,60900,60900,59800,60000,1177556
2022-03-31,60000,61500,60000,61300,1217755
2022-04-01,60400,60900,60100,60800,973327
2022-04-04,60600,61300,60500,61100,725696
2022-04-05,61000,61400,59100,59500,1247093
2022-04-06,59200,60200,58800,59700,1007216
2022-04-07,59000,59500,57800,58200,1289329
2022-04-08,58100,58700,57100,58200,965581
2022-04-11,58700,59600,58500,59600,975267
2022-04-12,59900,60800,59500,59600,1286302
2022-04-13,60100,60100,59200,59700,817833
2022-04-14,59100,60300,59000,59800,1028366
2022-04-15,59600,60100,59300,59400,583557
2022-04-18,58800,59700,58500,59600,338693
2022-04-19,59800,60200,59300,59700,783668
2022-04-20,59500,60800,59300,60000,1124028
2022-04-21,60400,60400,59500,60300,667395
2022-04-22,60500,61900,60000,61900,1412753
2022-04-25,60900,61700,59900,60000,1279835
2022-04-26,59800,60400,58700,60000,1291652
2022-04-27,58700,59000,57700,57900,1348982
2022-04-28,58400,59300,57700,59100,1110701
2022-04-29,58900,59000,58100,58500,871015
2022-05-02,58000,58400,57400,58300,820512
2022-05-03,58100,59100,58000,58600,674504
2022-05-04,59000,59900,58800,59900,741239
2022-05-06,60300,60300,58800,59600,1320921
2022-05-09,58800,59500,58400,58900,1125149
2022-05-10,59100,59300,57000,58000,1697920
2022-05-11,58200,58200,56500,56900,1241097
2022-05-12,56800,57900,56600,57700,1185602
2022-05-13,57200,58400,56900,58300,1067171
2022-05-16,58300,58800,58100,58700,748818
2022-05-17,58900,59000,57800,58000,903888
2022-05-18,58700,58700,57900,58000,982630
2022-05-19,56900,57300,56000,56700,1508406
2022-05-20,56400,58200,56300,57800,1511861
2022-05-23,57800,58600,56900,58300,952301
2022-05-24,58700,59700,58600,59400,1393973
2022-05-25,59800,60000,59300,59600,1299004
2022-05-26,59100,60000,58500,59200,846478
2022-05-27,59500,60000,59200,59800,795280
2022-05-30,60000,60700,59900,60000,694248
2022-05-31,59900,61900,59000,60400,5118979
2022-06-02,61200,61200,58000,58200,1755182
2022-06-03,58600,59000,58100,58200,705839
2022-06-07,57900,58200,57200,57400,1206391
2022-06-08,57600,57900,57100,57400,708133
2022-06-09,57500,58000,57000,57100,1475918
2022-06-10,56300,56700,55200,55400,2059079
2022-06-13,54000,55000,53600,53800,1500290
2022-06-14,52500,54800,52500,54800,1447016
2022-06-15,54300,54400,53500,54000,885694
2022-06-16,54500,54700,52800,52800,1614577
2022-06-17,51900,52800,51300,52100,1489401
2022-06-20,52600,52800,51100,51400,879936
2022-06-21,51400,51500,50600,50800,1269827
2022-06-22,51000,51200,48500,48650,2174679
2022-06-23,48000,49050,47750,47900,2092984
2022-06-24,47900,49500,47500,49000,1710049
2022-06-27,49200,49450,48000,48900,1490717
2022-06-28,49150,49600,48900,49400,1564781
2022-06-29,48900,48950,48100,48100,960371
2022-06-30,48300,48850,47700,48150,1649204
2022-07-01,49050,49050,47850,48200,1143171
2022-07-04,47950,48400,46400,46950,1216585
2022-07-05,47400,47500,46700,47300,1133267
2022-07-06,46850,47250,45150,45650,1669350
2022-07-07,45950,46650,45050,46050,1410437
2022-07-08,46150,47500,45600,47000,1302116
2022-07-11,46700,47200,46400,46850,675000
2022-07-12,46200,46400,45800,46100,725990
2022-07-13,46150,46550,45000,45300,1437189
2022-07-14,44950,45950,44450,45350,1419749
2022-07-15,44650,44800,43300,44050,2008703
2022-07-18,45050,46400,44800,46150,1387055
2022-07-19,46200,46850,45650,46300,834092
2022-07-20,47550,49100,47500,48500,1870634
2022-07-21,48350,48800,47350,48650,1301353
2022-07-22,48250,48400,47500,47750,1581406
